value,parameter,region_2,technology_1,technology_2
0.0,capaConvFix,DEA2,,onshore_b
0.0,capaConvFix,DEA3,,onshore_b
1.054395785,capaConvFix,DEA4,,onshore_b
0.0,capaConvFix,DEA5,,onshore_b
0.0,capaConvFix,DEB1,,onshore_b
0.0,capaConvFix,DEB2,,onshore_b
0.0,capaConvFix,DEB3,,onshore_b
0.0,capaConvFix,DEC0_,,onshore_b
0.0,capaConvFix,DED2,,onshore_b
0.0,capaConvFix,DED4,,onshore_b
0.0,capaConvFix,DED5,,onshore_b
0.0,capaConvFix,DEE0,,onshore_b
8.488651297,capaConvFix,DEF0,,onshore_b
0.0,capaConvFix,DEG0,,onshore_b
15.27,capaConvFix,AT,,onshore_b
5.9,capaConvFix,BE,,onshore_b
0.77,capaConvFix,CZ,,onshore_b
10.87,capaConvFix,DK,,onshore_b
25.37,capaConvFix,ES,,onshore_b
23.93,capaConvFix,FI,,onshore_b
121.91,capaConvFix,FR,,onshore_b
0.04,capaConvFix,GR,,onshore_b
3.78,capaConvFix,HU,,onshore_b
5.89,capaConvFix,IE,,onshore_b
0.57,capaConvFix,LU,,onshore_b
7.87,capaConvFix,NL,,onshore_b
10.73,capaConvFix,NO,,onshore_b
70.48,capaConvFix,NONEU_Balkan,,onshore_b
32.44,capaConvFix,PL,,onshore_b
17.0,capaConvFix,PT,,onshore_b
31.13,capaConvFix,SE,,onshore_b
116.7,capaConvFix,TR,,onshore_b
141.67,capaConvFix,UK,,onshore_b
1.4292031658388205,capaConvFix,DE11,,openspace_b
0.24985535511294465,capaConvFix,DE12,,openspace_b
0.1844058088615858,capaConvFix,DE13,,openspace_b
0.6958638815535306,capaConvFix,DE14,,openspace_b
0.4212827670606185,capaConvFix,DE21,,openspace_b
0.36227128139414644,capaConvFix,DE22,,openspace_b
0.9267114948042385,capaConvFix,DE23,,openspace_b
0.3937803884797489,capaConvFix,DE24,,openspace_b
1.1110385435019525,capaConvFix,DE25,,openspace_b
0.7293738115299078,capaConvFix,DE26,,openspace_b
1.3495743849461086,capaConvFix,DE27,,openspace_b
0.00228357417388365,capaConvFix,DE30,,openspace_b
5.27662659653976,capaConvFix,DE40,,openspace_b
0.004555516162359913,capaConvFix,DE50,,openspace_b
0.042891307399390254,capaConvFix,DE60,,openspace_b
0.4146336465793389,capaConvFix,DE71,,openspace_b
0.31611661712564876,capaConvFix,DE72,,openspace_b
1.2020379846449798,capaConvFix,DE73,,openspace_b
4.208133374249228,capaConvFix,DE80,,openspace_b
0.3189453280083276,capaConvFix,DE91,,openspace_b
15.469458480554204,capaConvFix,DE92,,openspace_b
3.1840163024256447,capaConvFix,DE93,,openspace_b
0.8796009827257749,capaConvFix,DE94,,openspace_b
0.22086223835769103,capaConvFix,DEA1,,openspace_b
1.3489363297380292,capaConvFix,DEA2,,openspace_b
0.30876700986918965,capaConvFix,DEA3,,openspace_b
0.31445800097704035,capaConvFix,DEA4,,openspace_b
0.450950917654426,capaConvFix,DEA5,,openspace_b
1.086302216480011,capaConvFix,DEB1,,openspace_b
0.558564752251324,capaConvFix,DEB2,,openspace_b
1.1178527233134004,capaConvFix,DEB3,,openspace_b
0.20363634304027783,capaConvFix,DEC0_,,openspace_b
0.5390442667852311,capaConvFix,DED2,,openspace_b
0.45332812896435204,capaConvFix,DED4,,openspace_b
0.18980535454789782,capaConvFix,DED5,,openspace_b
16.570457169870604,capaConvFix,DEE0,,openspace_b
4.008142362906517,capaConvFix,DEF0,,openspace_b
9.24720546686213,capaConvFix,DEG0,,openspace_b
5.02,capaConvFix,AT,,openspace_b
4.86,capaConvFix,BE,,openspace_b
2.81,capaConvFix,BG,,openspace_b
9.35,capaConvFix,CH,,openspace_b
6.33,capaConvFix,CZ,,openspace_b
2.9,capaConvFix,DK,,openspace_b
79.99,capaConvFix,ES,,openspace_b
0.01,capaConvFix,FI,,openspace_b
38.07,capaConvFix,FR,,openspace_b
13.0,capaConvFix,GR,,openspace_b
1.94,capaConvFix,HR,,openspace_b
3.89,capaConvFix,HU,,openspace_b
62.72,capaConvFix,IT,,openspace_b
0.36,capaConvFix,LU,,openspace_b
6.02,capaConvFix,NL,,openspace_b
14.6,capaConvFix,NONEU_Balkan,,openspace_b
25.0,capaConvFix,PL,,openspace_b
4.27,capaConvFix,PT,,openspace_b
11.43,capaConvFix,RO,,openspace_b
0.94,capaConvFix,SI,,openspace_b
2.93,capaConvFix,SK,,openspace_b
73.48,capaConvFix,TR,,openspace_b
3.023624108,capaConvFix,DE11,,rooftop_b
0.31629189,capaConvFix,DE12,,rooftop_b
0.941458842,capaConvFix,DE13,,rooftop_b
0.512233249,capaConvFix,DE14,,rooftop_b
0.0,capaConvFix,DE21,,rooftop_b
0.87908423,capaConvFix,DE22,,rooftop_b
0.677751602,capaConvFix,DE23,,rooftop_b
0.0,capaConvFix,DE24,,rooftop_b
0.78137843,capaConvFix,DE25,,rooftop_b
0.875108795,capaConvFix,DE26,,rooftop_b
2.364447184,capaConvFix,DE27,,rooftop_b
0.0,capaConvFix,DE30,,rooftop_b
3.37114698,capaConvFix,DE40,,rooftop_b
0.0,capaConvFix,DE50,,rooftop_b
0.0,capaConvFix,DE60,,rooftop_b
1.522080461,capaConvFix,DE71,,rooftop_b
1.041664823,capaConvFix,DE72,,rooftop_b
0.149269125,capaConvFix,DE73,,rooftop_b
0.528766762,capaConvFix,DE80,,rooftop_b
0.0,capaConvFix,DE91,,rooftop_b
0.0,capaConvFix,DE92,,rooftop_b
0.0,capaConvFix,DE93,,rooftop_b
0.0,capaConvFix,DE94,,rooftop_b
0.0,capaConvFix,DEA1,,rooftop_b
2.017216357,capaConvFix,DEA2,,rooftop_b
0.75069151,capaConvFix,DEA3,,rooftop_b
0.22540489999999996,capaConvFix,DEA4,,rooftop_b
0.0,capaConvFix,DEA5,,rooftop_b
1.054667196,capaConvFix,DEB1,,rooftop_b
0.373325883,capaConvFix,DEB2,,rooftop_b
1.154694761,capaConvFix,DEB3,,rooftop_b
0.538361338,capaConvFix,DEC0_,,rooftop_b
1.174597032,capaConvFix,DED2,,rooftop_b
0.0,capaConvFix,DED4,,rooftop_b
0.9256842580000001,capaConvFix,DED5,,rooftop_b
2.710481636,capaConvFix,DEE0,,rooftop_b
0.0,capaConvFix,DEF0,,rooftop_b
2.190154948,capaConvFix,DEG0,,rooftop_b
0.46537235299999996,capaConvFix,DE11,,rooftop_a
2.095817738,capaConvFix,DE12,,rooftop_a
2.450396809,capaConvFix,DE13,,rooftop_a
1.22144334,capaConvFix,DE14,,rooftop_a
5.090069837,capaConvFix,DE21,,rooftop_a
0.368030783,capaConvFix,DE22,,rooftop_a
0.706411084,capaConvFix,DE23,,rooftop_a
1.019091914,capaConvFix,DE24,,rooftop_a
1.394315279,capaConvFix,DE25,,rooftop_a
1.406787704,capaConvFix,DE26,,rooftop_a
0.697592198,capaConvFix,DE27,,rooftop_a
0.098149081,capaConvFix,DE30,,rooftop_a
3.512665613,capaConvFix,DE40,,rooftop_a
0.042399671,capaConvFix,DE50,,rooftop_a
0.045511743,capaConvFix,DE60,,rooftop_a
2.559818434,capaConvFix,DE71,,rooftop_a
0.47026187999999997,capaConvFix,DE72,,rooftop_a
0.681345843,capaConvFix,DE73,,rooftop_a
1.199736025,capaConvFix,DE80,,rooftop_a
0.45995315000000003,capaConvFix,DE91,,rooftop_a
0.692485183,capaConvFix,DE92,,rooftop_a
0.713639089,capaConvFix,DE93,,rooftop_a
2.006876248,capaConvFix,DE94,,rooftop_a
0.8626420820000001,capaConvFix,DEA1,,rooftop_a
0.8061921919999999,capaConvFix,DEA2,,rooftop_a
0.635503687,capaConvFix,DEA3,,rooftop_a
0.8033441659999999,capaConvFix,DEA4,,rooftop_a
0.756074045,capaConvFix,DEA5,,rooftop_a
0.725997767,capaConvFix,DEB1,,rooftop_a
0.187761283,capaConvFix,DEB2,,rooftop_a
0.792770507,capaConvFix,DEB3,,rooftop_a
0.329618077,capaConvFix,DEC0_,,rooftop_a
2.614449779,capaConvFix,DED2,,rooftop_a
1.5774356539999999,capaConvFix,DED4,,rooftop_a
1.003317223,capaConvFix,DED5,,rooftop_a
1.055402003,capaConvFix,DEE0,,rooftop_a
1.59591763,capaConvFix,DEF0,,rooftop_a
1.01688458,capaConvFix,DEG0,,rooftop_a
0.1302357795638504,capaConvFix,DE11,fermenter,
0.07353288958979935,capaConvFix,DE12,fermenter,
0.07732010995174689,capaConvFix,DE13,fermenter,
0.07547872570766616,capaConvFix,DE14,fermenter,
0.13378727575675592,capaConvFix,DE21,fermenter,
0.08345468251850768,capaConvFix,DE22,fermenter,
0.06405077352876808,capaConvFix,DE23,fermenter,
0.06388158878295772,capaConvFix,DE24,fermenter,
0.06902512036091767,capaConvFix,DE25,fermenter,
0.07464189947081168,capaConvFix,DE26,fermenter,
0.09502320333306985,capaConvFix,DE27,fermenter,
0.0017507777863470517,capaConvFix,DE30,fermenter,
0.7568234734261788,capaConvFix,DE40,fermenter,
0.017238748458133394,capaConvFix,DE50,fermenter,
0.008036175610613977,capaConvFix,DE60,fermenter,
