region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,rooftop,rooftop_a,avaConv,d300,0.1178413393894201
DE11,rooftop,rooftop_a,avaConv,d301,0.1027003489929546
DE11,rooftop,rooftop_a,avaConv,d302,0.09836383565013636
DE11,rooftop,rooftop_a,avaConv,d303,0.1344774312430179
DE11,rooftop,rooftop_a,avaConv,d304,0.12588767750958502
DE11,rooftop,rooftop_a,avaConv,d305,0.11943229593494499
DE11,rooftop,rooftop_a,avaConv,d306,0.05574568203004912
DE11,rooftop,rooftop_a,avaConv,d307,0.0892461300429329
DE11,rooftop,rooftop_a,avaConv,d308,0.06355656322768398
DE11,rooftop,rooftop_a,avaConv,d309,0.02914353399509405
DE11,rooftop,rooftop_a,avaConv,d310,0.02074497535126896
DE11,rooftop,rooftop_a,avaConv,d311,0.06893787764215747
DE11,rooftop,rooftop_a,avaConv,d312,0.04728362808845845
DE11,rooftop,rooftop_a,avaConv,d313,0.059822553193664925
DE11,rooftop,rooftop_a,avaConv,d314,0.049447063052209646
DE11,rooftop,rooftop_a,avaConv,d315,0.0128148978642679
DE11,rooftop,rooftop_a,avaConv,d316,0.11529683647332047
DE11,rooftop,rooftop_a,avaConv,d317,0.05893093752160302
DE11,rooftop,rooftop_a,avaConv,d318,0.1255418899933827
DE11,rooftop,rooftop_a,avaConv,d319,0.021521129072385545
DE11,rooftop,rooftop_a,avaConv,d320,0.009400515660408839
DE11,rooftop,rooftop_a,avaConv,d321,0.03724050856347125
DE11,rooftop,rooftop_a,avaConv,d322,0.040521871872949825
DE11,rooftop,rooftop_a,avaConv,d323,0.017444489791888385
DE11,rooftop,rooftop_a,avaConv,d324,0.10201076663940689
DE11,rooftop,rooftop_a,avaConv,d325,0.03144697644789477
DE11,rooftop,rooftop_a,avaConv,d326,0.03337582327130769
DE11,rooftop,rooftop_a,avaConv,d327,0.05503602075798009
DE11,rooftop,rooftop_a,avaConv,d328,0.05531834637871757
DE11,rooftop,rooftop_a,avaConv,d329,0.022248762566958995
DE11,rooftop,rooftop_a,avaConv,d330,0.013571532432943768
DE11,rooftop,rooftop_a,avaConv,d331,0.03996913498558193
DE11,rooftop,rooftop_a,avaConv,d332,0.10811221920700463
DE11,rooftop,rooftop_a,avaConv,d333,0.1111183301733961
DE11,rooftop,rooftop_a,avaConv,d334,0.10288050464597276
DE11,rooftop,rooftop_a,avaConv,d335,0.0829138749168067
DE11,rooftop,rooftop_a,avaConv,d336,0.006441556423190105
DE11,rooftop,rooftop_a,avaConv,d337,0.10700700617137571
DE11,rooftop,rooftop_a,avaConv,d338,0.09325377831916186
DE11,rooftop,rooftop_a,avaConv,d339,0.09154621860199268
DE11,rooftop,rooftop_a,avaConv,d340,0.07423482940524521
DE11,rooftop,rooftop_a,avaConv,d341,0.0671492300313996
DE11,rooftop,rooftop_a,avaConv,d342,0.09276964635504513
DE11,rooftop,rooftop_a,avaConv,d343,0.015693867260712212
DE11,rooftop,rooftop_a,avaConv,d344,0.09169453731602739
DE11,rooftop,rooftop_a,avaConv,d345,0.009496203463512575
DE11,rooftop,rooftop_a,avaConv,d346,0.015630819599544262
DE11,rooftop,rooftop_a,avaConv,d347,0.052240403510646544
DE11,rooftop,rooftop_a,avaConv,d348,0.03669803345615085
DE11,rooftop,rooftop_a,avaConv,d349,0.03519234700233267
DE11,rooftop,rooftop_a,avaConv,d350,0.05289744014123724
DE11,rooftop,rooftop_a,avaConv,d351,0.028970925640798215
DE11,rooftop,rooftop_a,avaConv,d352,0.011659943067982195
DE11,rooftop,rooftop_a,avaConv,d353,0.06995075793888164
DE11,rooftop,rooftop_a,avaConv,d354,0.083255216359383
DE11,rooftop,rooftop_a,avaConv,d355,0.057345572064561014
DE11,rooftop,rooftop_a,avaConv,d356,0.06982432130713238
DE11,rooftop,rooftop_a,avaConv,d357,0.02059674942443732
DE11,rooftop,rooftop_a,avaConv,d358,0.005866295873600117
DE11,rooftop,rooftop_a,avaConv,d359,0.022698601624431648
DE11,rooftop,rooftop_a,avaConv,d360,0.00889155172393701
DE11,rooftop,rooftop_a,avaConv,d361,0.043985661743314725
DE11,rooftop,rooftop_a,avaConv,d362,0.046240773177741355
DE11,rooftop,rooftop_a,avaConv,d363,0.08579908619528163
DE11,rooftop,rooftop_a,avaConv,d364,0.10106904064234618
DE11,rooftop,rooftop_a,avaConv,d365,0.09565444344090902
DE11,rooftop,rooftop_b,avaConv,d001,0.037760590731166534
DE11,rooftop,rooftop_b,avaConv,d002,0.007468038212209281
DE11,rooftop,rooftop_b,avaConv,d003,0.03244510044098477
DE11,rooftop,rooftop_b,avaConv,d004,0.022395123990242682
DE11,rooftop,rooftop_b,avaConv,d005,0.025174710856086597
DE11,rooftop,rooftop_b,avaConv,d006,0.03148539160207716
