region_1,region_2,carrier_1,parameter,timestep_2,value
PL,PL,mobility,dem,d148,2.1208690279583333
PT,PT,mobility,dem,d148,0.7952624156666666
RO,RO,mobility,dem,d148,0.7927018207916667
SE,SE,mobility,dem,d148,1.0734669021249998
SI,SI,mobility,dem,d148,0.20814214849999993
SK,SK,mobility,dem,d148,0.2607508731666666
UK,UK,mobility,dem,d148,5.797132649125001
EE,EE,mobility,dem,d148,0.11146476720833333
LT,LT,mobility,dem,d148,0.28013518116666664
LV,LV,mobility,dem,d148,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d148,0.39978318375000005
TR,TR,mobility,dem,d148,2.1104897047083333
AT,AT,mobility,dem,d149,0.8235767114166669
BE,BE,mobility,dem,d149,1.0625628819166666
BG,BG,mobility,dem,d149,0.4744860179166667
CH,CH,mobility,dem,d149,0.8472793105000003
CZ,CZ,mobility,dem,d149,0.7563424269166666
DK,DK,mobility,dem,d149,0.5614258184166666
ES,ES,mobility,dem,d149,3.9751670647916666
FI,FI,mobility,dem,d149,0.6304386613333332
FR,FR,mobility,dem,d149,7.321887614375
GR,GR,mobility,dem,d149,1.08282148125
HR,HR,mobility,dem,d149,0.24267948129166672
HU,HU,mobility,dem,d149,0.5775767646666666
IE,IE,mobility,dem,d149,0.45472994820833335
IT,IT,mobility,dem,d149,6.422410750541668
LU,LU,mobility,dem,d149,0.06316885816666667
NL,NL,mobility,dem,d149,1.3232033191666666
NO,NO,mobility,dem,d149,0.5163507119583333
PL,PL,mobility,dem,d149,2.1208690279583333
PT,PT,mobility,dem,d149,0.7952624156666666
RO,RO,mobility,dem,d149,0.7927018207916667
SE,SE,mobility,dem,d149,1.0734669021249998
SI,SI,mobility,dem,d149,0.20814214849999993
SK,SK,mobility,dem,d149,0.2607508731666666
UK,UK,mobility,dem,d149,5.797132649125001
EE,EE,mobility,dem,d149,0.11146476720833333
LT,LT,mobility,dem,d149,0.28013518116666664
LV,LV,mobility,dem,d149,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d149,0.39978318375000005
TR,TR,mobility,dem,d149,2.1104897047083333
AT,AT,mobility,dem,d150,0.8235767114166669
BE,BE,mobility,dem,d150,1.0625628819166666
BG,BG,mobility,dem,d150,0.4744860179166667
CH,CH,mobility,dem,d150,0.8472793105000003
CZ,CZ,mobility,dem,d150,0.7563424269166666
DK,DK,mobility,dem,d150,0.5614258184166666
ES,ES,mobility,dem,d150,3.9751670647916666
FI,FI,mobility,dem,d150,0.6304386613333332
FR,FR,mobility,dem,d150,7.321887614375
GR,GR,mobility,dem,d150,1.08282148125
HR,HR,mobility,dem,d150,0.24267948129166672
HU,HU,mobility,dem,d150,0.5775767646666666
IE,IE,mobility,dem,d150,0.45472994820833335
IT,IT,mobility,dem,d150,6.422410750541668
LU,LU,mobility,dem,d150,0.06316885816666667
NL,NL,mobility,dem,d150,1.3232033191666666
NO,NO,mobility,dem,d150,0.5163507119583333
PL,PL,mobility,dem,d150,2.1208690279583333
PT,PT,mobility,dem,d150,0.7952624156666666
RO,RO,mobility,dem,d150,0.7927018207916667
SE,SE,mobility,dem,d150,1.0734669021249998
SI,SI,mobility,dem,d150,0.20814214849999993
SK,SK,mobility,dem,d150,0.2607508731666666
UK,UK,mobility,dem,d150,5.797132649125001
EE,EE,mobility,dem,d150,0.11146476720833333
LT,LT,mobility,dem,d150,0.28013518116666664
LV,LV,mobility,dem,d150,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d150,0.39978318375000005
TR,TR,mobility,dem,d150,2.1104897047083333
AT,AT,mobility,dem,d151,0.8235767114166669
BE,BE,mobility,dem,d151,1.0625628819166666
BG,BG,mobility,dem,d151,0.4744860179166667
CH,CH,mobility,dem,d151,0.8472793105000003
CZ,CZ,mobility,dem,d151,0.7563424269166666
DK,DK,mobility,dem,d151,0.5614258184166666
ES,ES,mobility,dem,d151,3.9751670647916666
FI,FI,mobility,dem,d151,0.6304386613333332
FR,FR,mobility,dem,d151,7.321887614375
GR,GR,mobility,dem,d151,1.08282148125
HR,HR,mobility,dem,d151,0.24267948129166672
HU,HU,mobility,dem,d151,0.5775767646666666
IE,IE,mobility,dem,d151,0.45472994820833335
IT,IT,mobility,dem,d151,6.422410750541668
LU,LU,mobility,dem,d151,0.06316885816666667
NL,NL,mobility,dem,d151,1.3232033191666666
NO,NO,mobility,dem,d151,0.5163507119583333
PL,PL,mobility,dem,d151,2.1208690279583333
PT,PT,mobility,dem,d151,0.7952624156666666
RO,RO,mobility,dem,d151,0.7927018207916667
SE,SE,mobility,dem,d151,1.0734669021249998
SI,SI,mobility,dem,d151,0.20814214849999993
SK,SK,mobility,dem,d151,0.2607508731666666
UK,UK,mobility,dem,d151,5.797132649125001
EE,EE,mobility,dem,d151,0.11146476720833333
LT,LT,mobility,dem,d151,0.28013518116666664
LV,LV,mobility,dem,d151,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d151,0.39978318375000005
TR,TR,mobility,dem,d151,2.1104897047083333
AT,AT,mobility,dem,d152,0.8235767114166669
BE,BE,mobility,dem,d152,1.0625628819166666
BG,BG,mobility,dem,d152,0.4744860179166667
CH,CH,mobility,dem,d152,0.8472793105000003
CZ,CZ,mobility,dem,d152,0.7563424269166666
DK,DK,mobility,dem,d152,0.5614258184166666
ES,ES,mobility,dem,d152,3.9751670647916666
FI,FI,mobility,dem,d152,0.6304386613333332
FR,FR,mobility,dem,d152,7.321887614375
GR,GR,mobility,dem,d152,1.08282148125
HR,HR,mobility,dem,d152,0.24267948129166672
HU,HU,mobility,dem,d152,0.5775767646666666
IE,IE,mobility,dem,d152,0.45472994820833335
IT,IT,mobility,dem,d152,6.422410750541668
LU,LU,mobility,dem,d152,0.06316885816666667
NL,NL,mobility,dem,d152,1.3232033191666666
NO,NO,mobility,dem,d152,0.5163507119583333
PL,PL,mobility,dem,d152,2.1208690279583333
PT,PT,mobility,dem,d152,0.7952624156666666
RO,RO,mobility,dem,d152,0.7927018207916667
SE,SE,mobility,dem,d152,1.0734669021249998
SI,SI,mobility,dem,d152,0.20814214849999993
SK,SK,mobility,dem,d152,0.2607508731666666
UK,UK,mobility,dem,d152,5.797132649125001
EE,EE,mobility,dem,d152,0.11146476720833333
LT,LT,mobility,dem,d152,0.28013518116666664
LV,LV,mobility,dem,d152,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d152,0.39978318375000005
TR,TR,mobility,dem,d152,2.1104897047083333
AT,AT,mobility,dem,d153,0.8235767114166669
BE,BE,mobility,dem,d153,1.0625628819166666
BG,BG,mobility,dem,d153,0.4744860179166667
CH,CH,mobility,dem,d153,0.8472793105000003
CZ,CZ,mobility,dem,d153,0.7563424269166666
DK,DK,mobility,dem,d153,0.5614258184166666
ES,ES,mobility,dem,d153,3.9751670647916666
FI,FI,mobility,dem,d153,0.6304386613333332
FR,FR,mobility,dem,d153,7.321887614375
GR,GR,mobility,dem,d153,1.08282148125
HR,HR,mobility,dem,d153,0.24267948129166672
HU,HU,mobility,dem,d153,0.5775767646666666
IE,IE,mobility,dem,d153,0.45472994820833335
IT,IT,mobility,dem,d153,6.422410750541668
LU,LU,mobility,dem,d153,0.06316885816666667
NL,NL,mobility,dem,d153,1.3232033191666666
NO,NO,mobility,dem,d153,0.5163507119583333
PL,PL,mobility,dem,d153,2.1208690279583333
PT,PT,mobility,dem,d153,0.7952624156666666
RO,RO,mobility,dem,d153,0.7927018207916667
SE,SE,mobility,dem,d153,1.0734669021249998
SI,SI,mobility,dem,d153,0.20814214849999993
SK,SK,mobility,dem,d153,0.2607508731666666
UK,UK,mobility,dem,d153,5.797132649125001
EE,EE,mobility,dem,d153,0.11146476720833333
LT,LT,mobility,dem,d153,0.28013518116666664
LV,LV,mobility,dem,d153,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d153,0.39978318375000005
TR,TR,mobility,dem,d153,2.1104897047083333
AT,AT,mobility,dem,d154,0.8235767114166669
BE,BE,mobility,dem,d154,1.0625628819166666
BG,BG,mobility,dem,d154,0.4744860179166667
CH,CH,mobility,dem,d154,0.8472793105000003
CZ,CZ,mobility,dem,d154,0.7563424269166666
DK,DK,mobility,dem,d154,0.5614258184166666
ES,ES,mobility,dem,d154,3.9751670647916666
FI,FI,mobility,dem,d154,0.6304386613333332
FR,FR,mobility,dem,d154,7.321887614375
GR,GR,mobility,dem,d154,1.08282148125
HR,HR,mobility,dem,d154,0.24267948129166672
HU,HU,mobility,dem,d154,0.5775767646666666
IE,IE,mobility,dem,d154,0.45472994820833335
IT,IT,mobility,dem,d154,6.422410750541668
LU,LU,mobility,dem,d154,0.06316885816666667
NL,NL,mobility,dem,d154,1.3232033191666666
NO,NO,mobility,dem,d154,0.5163507119583333
PL,PL,mobility,dem,d154,2.1208690279583333
PT,PT,mobility,dem,d154,0.7952624156666666
RO,RO,mobility,dem,d154,0.7927018207916667
SE,SE,mobility,dem,d154,1.0734669021249998
SI,SI,mobility,dem,d154,0.20814214849999993
SK,SK,mobility,dem,d154,0.2607508731666666
UK,UK,mobility,dem,d154,5.797132649125001
EE,EE,mobility,dem,d154,0.11146476720833333
LT,LT,mobility,dem,d154,0.28013518116666664
LV,LV,mobility,dem,d154,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d154,0.39978318375000005
TR,TR,mobility,dem,d154,2.1104897047083333
AT,AT,mobility,dem,d155,0.8235767114166669
BE,BE,mobility,dem,d155,1.0625628819166666
BG,BG,mobility,dem,d155,0.4744860179166667
CH,CH,mobility,dem,d155,0.8472793105000003
CZ,CZ,mobility,dem,d155,0.7563424269166666
DK,DK,mobility,dem,d155,0.5614258184166666
ES,ES,mobility,dem,d155,3.9751670647916666
FI,FI,mobility,dem,d155,0.6304386613333332
FR,FR,mobility,dem,d155,7.321887614375
GR,GR,mobility,dem,d155,1.08282148125
HR,HR,mobility,dem,d155,0.24267948129166672
HU,HU,mobility,dem,d155,0.5775767646666666
IE,IE,mobility,dem,d155,0.45472994820833335
IT,IT,mobility,dem,d155,6.422410750541668
LU,LU,mobility,dem,d155,0.06316885816666667
NL,NL,mobility,dem,d155,1.3232033191666666
NO,NO,mobility,dem,d155,0.5163507119583333
PL,PL,mobility,dem,d155,2.1208690279583333
PT,PT,mobility,dem,d155,0.7952624156666666
RO,RO,mobility,dem,d155,0.7927018207916667
SE,SE,mobility,dem,d155,1.0734669021249998
SI,SI,mobility,dem,d155,0.20814214849999993
SK,SK,mobility,dem,d155,0.2607508731666666
UK,UK,mobility,dem,d155,5.797132649125001
EE,EE,mobility,dem,d155,0.11146476720833333
LT,LT,mobility,dem,d155,0.28013518116666664
LV,LV,mobility,dem,d155,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d155,0.39978318375000005
TR,TR,mobility,dem,d155,2.1104897047083333
AT,AT,mobility,dem,d156,0.8235767114166669
BE,BE,mobility,dem,d156,1.0625628819166666
BG,BG,mobility,dem,d156,0.4744860179166667
CH,CH,mobility,dem,d156,0.8472793105000003
CZ,CZ,mobility,dem,d156,0.7563424269166666
DK,DK,mobility,dem,d156,0.5614258184166666
ES,ES,mobility,dem,d156,3.9751670647916666
FI,FI,mobility,dem,d156,0.6304386613333332
FR,FR,mobility,dem,d156,7.321887614375
GR,GR,mobility,dem,d156,1.08282148125
HR,HR,mobility,dem,d156,0.24267948129166672
HU,HU,mobility,dem,d156,0.5775767646666666
IE,IE,mobility,dem,d156,0.45472994820833335
IT,IT,mobility,dem,d156,6.422410750541668
LU,LU,mobility,dem,d156,0.06316885816666667
NL,NL,mobility,dem,d156,1.3232033191666666
NO,NO,mobility,dem,d156,0.5163507119583333
PL,PL,mobility,dem,d156,2.1208690279583333
PT,PT,mobility,dem,d156,0.7952624156666666
RO,RO,mobility,dem,d156,0.7927018207916667
SE,SE,mobility,dem,d156,1.0734669021249998
SI,SI,mobility,dem,d156,0.20814214849999993
SK,SK,mobility,dem,d156,0.2607508731666666
UK,UK,mobility,dem,d156,5.797132649125001
EE,EE,mobility,dem,d156,0.11146476720833333
LT,LT,mobility,dem,d156,0.28013518116666664
LV,LV,mobility,dem,d156,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d156,0.39978318375000005
TR,TR,mobility,dem,d156,2.1104897047083333
AT,AT,mobility,dem,d157,0.8235767114166669
BE,BE,mobility,dem,d157,1.0625628819166666
BG,BG,mobility,dem,d157,0.4744860179166667
CH,CH,mobility,dem,d157,0.8472793105000003
CZ,CZ,mobility,dem,d157,0.7563424269166666
DK,DK,mobility,dem,d157,0.5614258184166666
ES,ES,mobility,dem,d157,3.9751670647916666
FI,FI,mobility,dem,d157,0.6304386613333332
FR,FR,mobility,dem,d157,7.321887614375
GR,GR,mobility,dem,d157,1.08282148125
HR,HR,mobility,dem,d157,0.24267948129166672
HU,HU,mobility,dem,d157,0.5775767646666666
IE,IE,mobility,dem,d157,0.45472994820833335
IT,IT,mobility,dem,d157,6.422410750541668
LU,LU,mobility,dem,d157,0.06316885816666667
NL,NL,mobility,dem,d157,1.3232033191666666
NO,NO,mobility,dem,d157,0.5163507119583333
PL,PL,mobility,dem,d157,2.1208690279583333
PT,PT,mobility,dem,d157,0.7952624156666666
RO,RO,mobility,dem,d157,0.7927018207916667
SE,SE,mobility,dem,d157,1.0734669021249998
SI,SI,mobility,dem,d157,0.20814214849999993
SK,SK,mobility,dem,d157,0.2607508731666666
UK,UK,mobility,dem,d157,5.797132649125001
EE,EE,mobility,dem,d157,0.11146476720833333
LT,LT,mobility,dem,d157,0.28013518116666664
LV,LV,mobility,dem,d157,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d157,0.39978318375000005
TR,TR,mobility,dem,d157,2.1104897047083333
AT,AT,mobility,dem,d158,0.8235767114166669
BE,BE,mobility,dem,d158,1.0625628819166666
BG,BG,mobility,dem,d158,0.4744860179166667
CH,CH,mobility,dem,d158,0.8472793105000003
CZ,CZ,mobility,dem,d158,0.7563424269166666
DK,DK,mobility,dem,d158,0.5614258184166666
ES,ES,mobility,dem,d158,3.9751670647916666
FI,FI,mobility,dem,d158,0.6304386613333332
FR,FR,mobility,dem,d158,7.321887614375
GR,GR,mobility,dem,d158,1.08282148125
HR,HR,mobility,dem,d158,0.24267948129166672
HU,HU,mobility,dem,d158,0.5775767646666666
IE,IE,mobility,dem,d158,0.45472994820833335
IT,IT,mobility,dem,d158,6.422410750541668
LU,LU,mobility,dem,d158,0.06316885816666667
NL,NL,mobility,dem,d158,1.3232033191666666
NO,NO,mobility,dem,d158,0.5163507119583333
PL,PL,mobility,dem,d158,2.1208690279583333
PT,PT,mobility,dem,d158,0.7952624156666666
RO,RO,mobility,dem,d158,0.7927018207916667
SE,SE,mobility,dem,d158,1.0734669021249998
SI,SI,mobility,dem,d158,0.20814214849999993
SK,SK,mobility,dem,d158,0.2607508731666666
UK,UK,mobility,dem,d158,5.797132649125001
EE,EE,mobility,dem,d158,0.11146476720833333
LT,LT,mobility,dem,d158,0.28013518116666664
LV,LV,mobility,dem,d158,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d158,0.39978318375000005
TR,TR,mobility,dem,d158,2.1104897047083333
AT,AT,mobility,dem,d159,0.8235767114166669
BE,BE,mobility,dem,d159,1.0625628819166666
BG,BG,mobility,dem,d159,0.4744860179166667
CH,CH,mobility,dem,d159,0.8472793105000003
CZ,CZ,mobility,dem,d159,0.7563424269166666
DK,DK,mobility,dem,d159,0.5614258184166666
ES,ES,mobility,dem,d159,3.9751670647916666
FI,FI,mobility,dem,d159,0.6304386613333332
FR,FR,mobility,dem,d159,7.321887614375
GR,GR,mobility,dem,d159,1.08282148125
HR,HR,mobility,dem,d159,0.24267948129166672
HU,HU,mobility,dem,d159,0.5775767646666666
IE,IE,mobility,dem,d159,0.45472994820833335
IT,IT,mobility,dem,d159,6.422410750541668
LU,LU,mobility,dem,d159,0.06316885816666667
NL,NL,mobility,dem,d159,1.3232033191666666
NO,NO,mobility,dem,d159,0.5163507119583333
PL,PL,mobility,dem,d159,2.1208690279583333
PT,PT,mobility,dem,d159,0.7952624156666666
RO,RO,mobility,dem,d159,0.7927018207916667
SE,SE,mobility,dem,d159,1.0734669021249998
SI,SI,mobility,dem,d159,0.20814214849999993
SK,SK,mobility,dem,d159,0.2607508731666666
UK,UK,mobility,dem,d159,5.797132649125001
EE,EE,mobility,dem,d159,0.11146476720833333
LT,LT,mobility,dem,d159,0.28013518116666664
LV,LV,mobility,dem,d159,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d159,0.39978318375000005
TR,TR,mobility,dem,d159,2.1104897047083333
AT,AT,mobility,dem,d160,0.8235767114166669
BE,BE,mobility,dem,d160,1.0625628819166666
BG,BG,mobility,dem,d160,0.4744860179166667
CH,CH,mobility,dem,d160,0.8472793105000003
CZ,CZ,mobility,dem,d160,0.7563424269166666
DK,DK,mobility,dem,d160,0.5614258184166666
ES,ES,mobility,dem,d160,3.9751670647916666
FI,FI,mobility,dem,d160,0.6304386613333332
FR,FR,mobility,dem,d160,7.321887614375
GR,GR,mobility,dem,d160,1.08282148125
HR,HR,mobility,dem,d160,0.24267948129166672
HU,HU,mobility,dem,d160,0.5775767646666666
IE,IE,mobility,dem,d160,0.45472994820833335
IT,IT,mobility,dem,d160,6.422410750541668
LU,LU,mobility,dem,d160,0.06316885816666667
NL,NL,mobility,dem,d160,1.3232033191666666
NO,NO,mobility,dem,d160,0.5163507119583333
PL,PL,mobility,dem,d160,2.1208690279583333
PT,PT,mobility,dem,d160,0.7952624156666666
RO,RO,mobility,dem,d160,0.7927018207916667
SE,SE,mobility,dem,d160,1.0734669021249998
SI,SI,mobility,dem,d160,0.20814214849999993
SK,SK,mobility,dem,d160,0.2607508731666666
UK,UK,mobility,dem,d160,5.797132649125001
EE,EE,mobility,dem,d160,0.11146476720833333
LT,LT,mobility,dem,d160,0.28013518116666664
LV,LV,mobility,dem,d160,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d160,0.39978318375000005
TR,TR,mobility,dem,d160,2.1104897047083333
AT,AT,mobility,dem,d161,0.8235767114166669
BE,BE,mobility,dem,d161,1.0625628819166666
BG,BG,mobility,dem,d161,0.4744860179166667
CH,CH,mobility,dem,d161,0.8472793105000003
CZ,CZ,mobility,dem,d161,0.7563424269166666
DK,DK,mobility,dem,d161,0.5614258184166666
ES,ES,mobility,dem,d161,3.9751670647916666
FI,FI,mobility,dem,d161,0.6304386613333332
FR,FR,mobility,dem,d161,7.321887614375
GR,GR,mobility,dem,d161,1.08282148125
HR,HR,mobility,dem,d161,0.24267948129166672
HU,HU,mobility,dem,d161,0.5775767646666666
IE,IE,mobility,dem,d161,0.45472994820833335
IT,IT,mobility,dem,d161,6.422410750541668
LU,LU,mobility,dem,d161,0.06316885816666667
NL,NL,mobility,dem,d161,1.3232033191666666
NO,NO,mobility,dem,d161,0.5163507119583333
PL,PL,mobility,dem,d161,2.1208690279583333
PT,PT,mobility,dem,d161,0.7952624156666666
RO,RO,mobility,dem,d161,0.7927018207916667
SE,SE,mobility,dem,d161,1.0734669021249998
SI,SI,mobility,dem,d161,0.20814214849999993
SK,SK,mobility,dem,d161,0.2607508731666666
UK,UK,mobility,dem,d161,5.797132649125001
EE,EE,mobility,dem,d161,0.11146476720833333
LT,LT,mobility,dem,d161,0.28013518116666664
LV,LV,mobility,dem,d161,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d161,0.39978318375000005
TR,TR,mobility,dem,d161,2.1104897047083333
AT,AT,mobility,dem,d162,0.8235767114166669
BE,BE,mobility,dem,d162,1.0625628819166666
BG,BG,mobility,dem,d162,0.4744860179166667
CH,CH,mobility,dem,d162,0.8472793105000003
CZ,CZ,mobility,dem,d162,0.7563424269166666
DK,DK,mobility,dem,d162,0.5614258184166666
ES,ES,mobility,dem,d162,3.9751670647916666
FI,FI,mobility,dem,d162,0.6304386613333332
FR,FR,mobility,dem,d162,7.321887614375
GR,GR,mobility,dem,d162,1.08282148125
HR,HR,mobility,dem,d162,0.24267948129166672
HU,HU,mobility,dem,d162,0.5775767646666666
IE,IE,mobility,dem,d162,0.45472994820833335
IT,IT,mobility,dem,d162,6.422410750541668
LU,LU,mobility,dem,d162,0.06316885816666667
NL,NL,mobility,dem,d162,1.3232033191666666
NO,NO,mobility,dem,d162,0.5163507119583333
PL,PL,mobility,dem,d162,2.1208690279583333
PT,PT,mobility,dem,d162,0.7952624156666666
RO,RO,mobility,dem,d162,0.7927018207916667
SE,SE,mobility,dem,d162,1.0734669021249998
SI,SI,mobility,dem,d162,0.20814214849999993
SK,SK,mobility,dem,d162,0.2607508731666666
UK,UK,mobility,dem,d162,5.797132649125001
EE,EE,mobility,dem,d162,0.11146476720833333
LT,LT,mobility,dem,d162,0.28013518116666664
LV,LV,mobility,dem,d162,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d162,0.39978318375000005
TR,TR,mobility,dem,d162,2.1104897047083333
AT,AT,mobility,dem,d163,0.8235767114166669
BE,BE,mobility,dem,d163,1.0625628819166666
BG,BG,mobility,dem,d163,0.4744860179166667
CH,CH,mobility,dem,d163,0.8472793105000003
CZ,CZ,mobility,dem,d163,0.7563424269166666
DK,DK,mobility,dem,d163,0.5614258184166666
ES,ES,mobility,dem,d163,3.9751670647916666
FI,FI,mobility,dem,d163,0.6304386613333332
FR,FR,mobility,dem,d163,7.321887614375
GR,GR,mobility,dem,d163,1.08282148125
HR,HR,mobility,dem,d163,0.24267948129166672
HU,HU,mobility,dem,d163,0.5775767646666666
IE,IE,mobility,dem,d163,0.45472994820833335
IT,IT,mobility,dem,d163,6.422410750541668
LU,LU,mobility,dem,d163,0.06316885816666667
NL,NL,mobility,dem,d163,1.3232033191666666
NO,NO,mobility,dem,d163,0.5163507119583333
PL,PL,mobility,dem,d163,2.1208690279583333
PT,PT,mobility,dem,d163,0.7952624156666666
RO,RO,mobility,dem,d163,0.7927018207916667
SE,SE,mobility,dem,d163,1.0734669021249998
SI,SI,mobility,dem,d163,0.20814214849999993
SK,SK,mobility,dem,d163,0.2607508731666666
UK,UK,mobility,dem,d163,5.797132649125001
EE,EE,mobility,dem,d163,0.11146476720833333
LT,LT,mobility,dem,d163,0.28013518116666664
LV,LV,mobility,dem,d163,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d163,0.39978318375000005
TR,TR,mobility,dem,d163,2.1104897047083333
AT,AT,mobility,dem,d164,0.8235767114166669
BE,BE,mobility,dem,d164,1.0625628819166666
BG,BG,mobility,dem,d164,0.4744860179166667
CH,CH,mobility,dem,d164,0.8472793105000003
CZ,CZ,mobility,dem,d164,0.7563424269166666
DK,DK,mobility,dem,d164,0.5614258184166666
ES,ES,mobility,dem,d164,3.9751670647916666
FI,FI,mobility,dem,d164,0.6304386613333332
FR,FR,mobility,dem,d164,7.321887614375
GR,GR,mobility,dem,d164,1.08282148125
HR,HR,mobility,dem,d164,0.24267948129166672
HU,HU,mobility,dem,d164,0.5775767646666666
IE,IE,mobility,dem,d164,0.45472994820833335
IT,IT,mobility,dem,d164,6.422410750541668
LU,LU,mobility,dem,d164,0.06316885816666667
NL,NL,mobility,dem,d164,1.3232033191666666
NO,NO,mobility,dem,d164,0.5163507119583333
PL,PL,mobility,dem,d164,2.1208690279583333
PT,PT,mobility,dem,d164,0.7952624156666666
RO,RO,mobility,dem,d164,0.7927018207916667
SE,SE,mobility,dem,d164,1.0734669021249998
SI,SI,mobility,dem,d164,0.20814214849999993
SK,SK,mobility,dem,d164,0.2607508731666666
UK,UK,mobility,dem,d164,5.797132649125001
EE,EE,mobility,dem,d164,0.11146476720833333
LT,LT,mobility,dem,d164,0.28013518116666664
LV,LV,mobility,dem,d164,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d164,0.39978318375000005
TR,TR,mobility,dem,d164,2.1104897047083333
AT,AT,mobility,dem,d165,0.8235767114166669
BE,BE,mobility,dem,d165,1.0625628819166666
BG,BG,mobility,dem,d165,0.4744860179166667
CH,CH,mobility,dem,d165,0.8472793105000003
CZ,CZ,mobility,dem,d165,0.7563424269166666
DK,DK,mobility,dem,d165,0.5614258184166666
ES,ES,mobility,dem,d165,3.9751670647916666
FI,FI,mobility,dem,d165,0.6304386613333332
FR,FR,mobility,dem,d165,7.321887614375
GR,GR,mobility,dem,d165,1.08282148125
HR,HR,mobility,dem,d165,0.24267948129166672
HU,HU,mobility,dem,d165,0.5775767646666666
IE,IE,mobility,dem,d165,0.45472994820833335
IT,IT,mobility,dem,d165,6.422410750541668
LU,LU,mobility,dem,d165,0.06316885816666667
NL,NL,mobility,dem,d165,1.3232033191666666
NO,NO,mobility,dem,d165,0.5163507119583333
PL,PL,mobility,dem,d165,2.1208690279583333
PT,PT,mobility,dem,d165,0.7952624156666666
RO,RO,mobility,dem,d165,0.7927018207916667
SE,SE,mobility,dem,d165,1.0734669021249998
SI,SI,mobility,dem,d165,0.20814214849999993
SK,SK,mobility,dem,d165,0.2607508731666666
UK,UK,mobility,dem,d165,5.797132649125001
EE,EE,mobility,dem,d165,0.11146476720833333
LT,LT,mobility,dem,d165,0.28013518116666664
LV,LV,mobility,dem,d165,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d165,0.39978318375000005
TR,TR,mobility,dem,d165,2.1104897047083333
AT,AT,mobility,dem,d166,0.8235767114166669
BE,BE,mobility,dem,d166,1.0625628819166666
BG,BG,mobility,dem,d166,0.4744860179166667
CH,CH,mobility,dem,d166,0.8472793105000003
CZ,CZ,mobility,dem,d166,0.7563424269166666
DK,DK,mobility,dem,d166,0.5614258184166666
ES,ES,mobility,dem,d166,3.9751670647916666
FI,FI,mobility,dem,d166,0.6304386613333332
FR,FR,mobility,dem,d166,7.321887614375
GR,GR,mobility,dem,d166,1.08282148125
HR,HR,mobility,dem,d166,0.24267948129166672
HU,HU,mobility,dem,d166,0.5775767646666666
IE,IE,mobility,dem,d166,0.45472994820833335
IT,IT,mobility,dem,d166,6.422410750541668
LU,LU,mobility,dem,d166,0.06316885816666667
NL,NL,mobility,dem,d166,1.3232033191666666
NO,NO,mobility,dem,d166,0.5163507119583333
PL,PL,mobility,dem,d166,2.1208690279583333
PT,PT,mobility,dem,d166,0.7952624156666666
RO,RO,mobility,dem,d166,0.7927018207916667
SE,SE,mobility,dem,d166,1.0734669021249998
SI,SI,mobility,dem,d166,0.20814214849999993
SK,SK,mobility,dem,d166,0.2607508731666666
UK,UK,mobility,dem,d166,5.797132649125001
EE,EE,mobility,dem,d166,0.11146476720833333
LT,LT,mobility,dem,d166,0.28013518116666664
LV,LV,mobility,dem,d166,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d166,0.39978318375000005
TR,TR,mobility,dem,d166,2.1104897047083333
AT,AT,mobility,dem,d167,0.8235767114166669
BE,BE,mobility,dem,d167,1.0625628819166666
BG,BG,mobility,dem,d167,0.4744860179166667
CH,CH,mobility,dem,d167,0.8472793105000003
CZ,CZ,mobility,dem,d167,0.7563424269166666
DK,DK,mobility,dem,d167,0.5614258184166666
ES,ES,mobility,dem,d167,3.9751670647916666
FI,FI,mobility,dem,d167,0.6304386613333332
FR,FR,mobility,dem,d167,7.321887614375
GR,GR,mobility,dem,d167,1.08282148125
HR,HR,mobility,dem,d167,0.24267948129166672
HU,HU,mobility,dem,d167,0.5775767646666666
IE,IE,mobility,dem,d167,0.45472994820833335
IT,IT,mobility,dem,d167,6.422410750541668
LU,LU,mobility,dem,d167,0.06316885816666667
NL,NL,mobility,dem,d167,1.3232033191666666
NO,NO,mobility,dem,d167,0.5163507119583333
