region_1,region_2,carrier_1,parameter,timestep_2,value
UK,UK,heatResidental,dem,d018,24.201542811666666
EE,EE,heatResidental,dem,d018,0.7814661498750001
LT,LT,heatResidental,dem,d018,1.0932859700833333
LV,LV,heatResidental,dem,d018,0.7820709695833332
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d018,1.608361303041667
TR,TR,heatResidental,dem,d018,19.75115075416667
AT,AT,heatResidental,dem,d019,5.8498606977083325
BE,BE,heatResidental,dem,d019,2.7278500609583336
BG,BG,heatResidental,dem,d019,1.4905479430833333
CH,CH,heatResidental,dem,d019,2.4297018838333337
CZ,CZ,heatResidental,dem,d019,3.9548554693749995
DK,DK,heatResidental,dem,d019,3.618676529791667
ES,ES,heatResidental,dem,d019,14.525406470416664
FI,FI,heatResidental,dem,d019,11.358457644958335
FR,FR,heatResidental,dem,d019,37.3316805325
GR,GR,heatResidental,dem,d019,3.8275689584166663
HR,HR,heatResidental,dem,d019,0.8720578109166666
HU,HU,heatResidental,dem,d019,3.0788989113750005
IE,IE,heatResidental,dem,d019,2.2493880010416665
IT,IT,heatResidental,dem,d019,25.35887517279166
LU,LU,heatResidental,dem,d019,0.2983787694166667
NL,NL,heatResidental,dem,d019,9.2728966005
NO,NO,heatResidental,dem,d019,1.7669856370833334
PL,PL,heatResidental,dem,d019,10.155892453833333
PT,PT,heatResidental,dem,d019,4.256238838708332
RO,RO,heatResidental,dem,d019,1.942703254958334
SE,SE,heatResidental,dem,d019,9.773508031166667
SI,SI,heatResidental,dem,d019,0.8714347299166668
SK,SK,heatResidental,dem,d019,0.7235628579166665
UK,UK,heatResidental,dem,d019,24.32445468083333
EE,EE,heatResidental,dem,d019,0.7794347148333333
LT,LT,heatResidental,dem,d019,1.0909379792500002
LV,LV,heatResidental,dem,d019,0.7794020088749999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d019,1.607039805916667
TR,TR,heatResidental,dem,d019,19.17697566166667
AT,AT,heatResidental,dem,d020,5.870228307541667
BE,BE,heatResidental,dem,d020,2.7239189579166667
BG,BG,heatResidental,dem,d020,1.489688137791667
CH,CH,heatResidental,dem,d020,2.4314219117083327
CZ,CZ,heatResidental,dem,d020,3.954572652958334
DK,DK,heatResidental,dem,d020,3.619329318666667
ES,ES,heatResidental,dem,d020,14.521457072499999
FI,FI,heatResidental,dem,d020,11.358590160624999
FR,FR,heatResidental,dem,d020,37.38563167875
GR,GR,heatResidental,dem,d020,3.830799888541666
HR,HR,heatResidental,dem,d020,0.8712872277499999
HU,HU,heatResidental,dem,d020,3.073967810666666
IE,IE,heatResidental,dem,d020,2.2529546504583333
IT,IT,heatResidental,dem,d020,25.76857339754166
LU,LU,heatResidental,dem,d020,0.29795145854166666
NL,NL,heatResidental,dem,d020,9.263177601458334
NO,NO,heatResidental,dem,d020,1.7670345362916668
PL,PL,heatResidental,dem,d020,10.161949115875
PT,PT,heatResidental,dem,d020,4.213955414791667
RO,RO,heatResidental,dem,d020,1.9404716440416665
SE,SE,heatResidental,dem,d020,9.773696174125002
SI,SI,heatResidental,dem,d020,0.8699674310416666
SK,SK,heatResidental,dem,d020,0.7234256805000001
UK,UK,heatResidental,dem,d020,24.357530061666665
EE,EE,heatResidental,dem,d020,0.7792256640416667
LT,LT,heatResidental,dem,d020,1.0905263534583332
LV,LV,heatResidental,dem,d020,0.7791015612916669
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d020,1.605293631375
TR,TR,heatResidental,dem,d020,19.192575480833337
AT,AT,heatResidental,dem,d021,5.850916421666667
BE,BE,heatResidental,dem,d021,2.721873762458334
BG,BG,heatResidental,dem,d021,1.4889581106666663
CH,CH,heatResidental,dem,d021,2.433238039916666
CZ,CZ,heatResidental,dem,d021,3.956382705958333
DK,DK,heatResidental,dem,d021,3.6199252918333333
ES,ES,heatResidental,dem,d021,14.519051580833336
FI,FI,heatResidental,dem,d021,11.363984114791668
FR,FR,heatResidental,dem,d021,37.33313772166667
GR,GR,heatResidental,dem,d021,3.8526666414999995
HR,HR,heatResidental,dem,d021,0.8706329554999997
HU,HU,heatResidental,dem,d021,3.0706140684583336
IE,IE,heatResidental,dem,d021,2.242016221708333
IT,IT,heatResidental,dem,d021,25.625165991541667
LU,LU,heatResidental,dem,d021,0.2977291459583334
NL,NL,heatResidental,dem,d021,9.251955979916664
NO,NO,heatResidental,dem,d021,1.7690249650416663
PL,PL,heatResidental,dem,d021,10.178186053416665
PT,PT,heatResidental,dem,d021,4.258672817666666
RO,RO,heatResidental,dem,d021,1.9389538800416666
SE,SE,heatResidental,dem,d021,9.781354494625
SI,SI,heatResidental,dem,d021,0.8687216045
SK,SK,heatResidental,dem,d021,0.7233323832916666
UK,UK,heatResidental,dem,d021,24.25455589458333
EE,EE,heatResidental,dem,d021,0.7790766702083332
LT,LT,heatResidental,dem,d021,1.0903449555833333
LV,LV,heatResidental,dem,d021,0.7789044151666668
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d021,1.6038110225416666
TR,TR,heatResidental,dem,d021,19.298154183750004
AT,AT,heatResidental,dem,d022,5.83221844175
BE,BE,heatResidental,dem,d022,2.722228352041667
BG,BG,heatResidental,dem,d022,1.4880164641666667
CH,CH,heatResidental,dem,d022,2.43727718025
CZ,CZ,heatResidental,dem,d022,3.963961852916666
DK,DK,heatResidental,dem,d022,3.6193968290000007
ES,ES,heatResidental,dem,d022,14.516404124166668
FI,FI,heatResidental,dem,d022,11.372409400291666
FR,FR,heatResidental,dem,d022,37.31731698916666
GR,GR,heatResidental,dem,d022,3.83218478725
HR,HR,heatResidental,dem,d022,0.8697890235416668
HU,HU,heatResidental,dem,d022,3.067684351791667
IE,IE,heatResidental,dem,d022,2.2431189926249995
IT,IT,heatResidental,dem,d022,25.426821753166664
LU,LU,heatResidental,dem,d022,0.2977676897916666
NL,NL,heatResidental,dem,d022,9.240867334208334
NO,NO,heatResidental,dem,d022,1.77213398775
PL,PL,heatResidental,dem,d022,10.208800907458334
PT,PT,heatResidental,dem,d022,4.223813214791666
RO,RO,heatResidental,dem,d022,1.9376280121249998
SE,SE,heatResidental,dem,d022,9.793316687166667
SI,SI,heatResidental,dem,d022,0.8671146392083333
SK,SK,heatResidental,dem,d022,0.7232508819583333
UK,UK,heatResidental,dem,d022,24.264100122500007
EE,EE,heatResidental,dem,d022,0.778901658
LT,LT,heatResidental,dem,d022,1.090180603
LV,LV,heatResidental,dem,d022,0.7786802332499999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d022,1.6018986364999999
TR,TR,heatResidental,dem,d022,19.199262153333333
AT,AT,heatResidental,dem,d023,5.8464222420833325
BE,BE,heatResidental,dem,d023,2.725745547291666
BG,BG,heatResidental,dem,d023,1.4871340510833335
CH,CH,heatResidental,dem,d023,2.4427172862916664
CZ,CZ,heatResidental,dem,d023,3.9721027589583335
DK,DK,heatResidental,dem,d023,3.617583638291667
ES,ES,heatResidental,dem,d023,14.520649077500002
FI,FI,heatResidental,dem,d023,11.380998975124998
FR,FR,heatResidental,dem,d023,37.3528356375
GR,GR,heatResidental,dem,d023,3.877015415708333
HR,HR,heatResidental,dem,d023,0.8689981784166668
HU,HU,heatResidental,dem,d023,3.065076091583333
IE,IE,heatResidental,dem,d023,2.2382074653750004
IT,IT,heatResidental,dem,d023,26.163302196875005
LU,LU,heatResidental,dem,d023,0.29815000875
NL,NL,heatResidental,dem,d023,9.225294710333332
NO,NO,heatResidental,dem,d023,1.775303635125
PL,PL,heatResidental,dem,d023,10.2333885305
PT,PT,heatResidental,dem,d023,4.244753630083333
RO,RO,heatResidental,dem,d023,1.9364476221666662
SE,SE,heatResidental,dem,d023,9.805512137958335
SI,SI,heatResidental,dem,d023,0.8656087587500001
SK,SK,heatResidental,dem,d023,0.723178323125
UK,UK,heatResidental,dem,d023,24.216814442499995
EE,EE,heatResidental,dem,d023,0.7792062402500001
LT,LT,heatResidental,dem,d023,1.0903674522083333
LV,LV,heatResidental,dem,d023,0.7790553410416665
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d023,1.600106547833333
TR,TR,heatResidental,dem,d023,19.41571676791667
AT,AT,heatResidental,dem,d024,5.829220030708335
BE,BE,heatResidental,dem,d024,2.728062137791667
BG,BG,heatResidental,dem,d024,1.4866587546249994
CH,CH,heatResidental,dem,d024,2.4456143718749996
CZ,CZ,heatResidental,dem,d024,3.9797289844166657
DK,DK,heatResidental,dem,d024,3.6157193563333334
ES,ES,heatResidental,dem,d024,14.514193552083334
FI,FI,heatResidental,dem,d024,11.385734667833333
FR,FR,heatResidental,dem,d024,37.32894949166666
GR,GR,heatResidental,dem,d024,3.8972153400000002
HR,HR,heatResidental,dem,d024,0.8685722035
HU,HU,heatResidental,dem,d024,3.0617807113750004
IE,IE,heatResidental,dem,d024,2.245101153041667
IT,IT,heatResidental,dem,d024,26.016850506249998
LU,LU,heatResidental,dem,d024,0.2984018220416667
NL,NL,heatResidental,dem,d024,9.211224214916667
NO,NO,heatResidental,dem,d024,1.777051157458333
PL,PL,heatResidental,dem,d024,10.256903306249999
PT,PT,heatResidental,dem,d024,4.241334901625
RO,RO,heatResidental,dem,d024,1.934956270291667
SE,SE,heatResidental,dem,d024,9.812235857583333
SI,SI,heatResidental,dem,d024,0.8647976425416667
SK,SK,heatResidental,dem,d024,0.7230866495833336
UK,UK,heatResidental,dem,d024,24.281880122916665
EE,EE,heatResidental,dem,d024,0.7788382413749999
LT,LT,heatResidental,dem,d024,1.0897787432500001
LV,LV,heatResidental,dem,d024,0.7785470692083333
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d024,1.5991412703749999
TR,TR,heatResidental,dem,d024,19.513247563750003
AT,AT,heatResidental,dem,d025,5.838795759791668
BE,BE,heatResidental,dem,d025,2.7252804683749994
BG,BG,heatResidental,dem,d025,1.4862643258333332
CH,CH,heatResidental,dem,d025,2.4503004872916674
CZ,CZ,heatResidental,dem,d025,3.986167418333333
DK,DK,heatResidental,dem,d025,3.61594228425
ES,ES,heatResidental,dem,d025,14.517368561666666
FI,FI,heatResidental,dem,d025,11.385525266916668
FR,FR,heatResidental,dem,d025,37.392796546666666
GR,GR,heatResidental,dem,d025,3.9436253067916662
HR,HR,heatResidental,dem,d025,0.8682187045416668
HU,HU,heatResidental,dem,d025,3.056794424833333
IE,IE,heatResidental,dem,d025,2.2479307215833337
IT,IT,heatResidental,dem,d025,27.095597547958334
LU,LU,heatResidental,dem,d025,0.29809945458333337
NL,NL,heatResidental,dem,d025,9.204227361583332
NO,NO,heatResidental,dem,d025,1.7769738865000002
PL,PL,heatResidental,dem,d025,10.261770154333332
PT,PT,heatResidental,dem,d025,4.304176857000001
RO,RO,heatResidental,dem,d025,1.9326996846249997
SE,SE,heatResidental,dem,d025,9.811938552541667
SI,SI,heatResidental,dem,d025,0.8641245307083331
SK,SK,heatResidental,dem,d025,0.7229479367083332
UK,UK,heatResidental,dem,d025,24.310449537083333
EE,EE,heatResidental,dem,d025,0.77912008775
LT,LT,heatResidental,dem,d025,1.089745625375
LV,LV,heatResidental,dem,d025,0.7788629220416666
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d025,1.5983402266249997
TR,TR,heatResidental,dem,d025,19.737327657500003
AT,AT,heatResidental,dem,d026,5.868576717833334
BE,BE,heatResidental,dem,d026,2.724816728875
BG,BG,heatResidental,dem,d026,1.4853494530833335
CH,CH,heatResidental,dem,d026,2.441401883833333
CZ,CZ,heatResidental,dem,d026,3.9928783978333335
DK,DK,heatResidental,dem,d026,3.618665931916667
ES,ES,heatResidental,dem,d026,14.50302378125
FI,FI,heatResidental,dem,d026,11.390661641
FR,FR,heatResidental,dem,d026,37.451014682499995
GR,GR,heatResidental,dem,d026,3.989251298833334
HR,HR,heatResidental,dem,d026,0.8673987682083332
HU,HU,heatResidental,dem,d026,3.052531115958334
IE,IE,heatResidental,dem,d026,2.264701739708333
IT,IT,heatResidental,dem,d026,27.46633891691666
LU,LU,heatResidental,dem,d026,0.29804904620833333
NL,NL,heatResidental,dem,d026,9.205903085125
NO,NO,heatResidental,dem,d026,1.778869265208333
PL,PL,heatResidental,dem,d026,10.270664040291667
PT,PT,heatResidental,dem,d026,4.3153977065
RO,RO,heatResidental,dem,d026,1.9307702885416662
SE,SE,heatResidental,dem,d026,9.819231161541667
SI,SI,heatResidental,dem,d026,0.8625632563750001
SK,SK,heatResidental,dem,d026,0.7228293365833335
UK,UK,heatResidental,dem,d026,24.471655127083338
EE,EE,heatResidental,dem,d026,0.7782249726666666
LT,LT,heatResidental,dem,d026,1.0886850439166667
LV,LV,heatResidental,dem,d026,0.777682950875
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d026,1.5964822157499998
TR,TR,heatResidental,dem,d026,19.957622507499998
AT,AT,heatResidental,dem,d027,5.9996636653749995
BE,BE,heatResidental,dem,d027,2.727435997583333
BG,BG,heatResidental,dem,d027,1.4842002899583335
CH,CH,heatResidental,dem,d027,2.4316238648333335
CZ,CZ,heatResidental,dem,d027,4.003247219250001
DK,DK,heatResidental,dem,d027,3.6226389765000007
ES,ES,heatResidental,dem,d027,14.504036650833333
FI,FI,heatResidental,dem,d027,11.39803580383333
FR,FR,heatResidental,dem,d027,37.39781394083334
GR,GR,heatResidental,dem,d027,4.0191946397916665
HR,HR,heatResidental,dem,d027,0.8663688535833334
HU,HU,heatResidental,dem,d027,3.049942440916666
IE,IE,heatResidental,dem,d027,2.257648128
IT,IT,heatResidental,dem,d027,27.992541891416664
LU,LU,heatResidental,dem,d027,0.29833376054166666
NL,NL,heatResidental,dem,d027,9.218987331874999
NO,NO,heatResidental,dem,d027,1.7815904121666666
PL,PL,heatResidental,dem,d027,10.304426220249997
PT,PT,heatResidental,dem,d027,4.386677818375001
RO,RO,heatResidental,dem,d027,1.9295987618750001
SE,SE,heatResidental,dem,d027,9.829700973333335
SI,SI,heatResidental,dem,d027,0.8606021540416667
SK,SK,heatResidental,dem,d027,0.7227573226666665
UK,UK,heatResidental,dem,d027,24.409378637083332
EE,EE,heatResidental,dem,d027,0.7782607805416667
LT,LT,heatResidental,dem,d027,1.0888475757499998
LV,LV,heatResidental,dem,d027,0.7777483749583335
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d027,1.5941483851666662
TR,TR,heatResidental,dem,d027,20.102197199166667
AT,AT,heatResidental,dem,d028,5.9578042306666665
BE,BE,heatResidental,dem,d028,2.734908275250001
BG,BG,heatResidental,dem,d028,1.4832287697916666
CH,CH,heatResidental,dem,d028,2.421311555458333
CZ,CZ,heatResidental,dem,d028,4.011387271583334
DK,DK,heatResidental,dem,d028,3.6260656858333333
ES,ES,heatResidental,dem,d028,14.517286958333335
FI,FI,heatResidental,dem,d028,11.402639487916668
FR,FR,heatResidental,dem,d028,37.63887225791666
GR,GR,heatResidental,dem,d028,4.033388364958333
HR,HR,heatResidental,dem,d028,0.8654981481666667
HU,HU,heatResidental,dem,d028,3.049291882375
IE,IE,heatResidental,dem,d028,2.302564439583333
IT,IT,heatResidental,dem,d028,28.167801506749996
LU,LU,heatResidental,dem,d028,0.29914599687500004
NL,NL,heatResidental,dem,d028,9.214758355750002
NO,NO,heatResidental,dem,d028,1.7832892217083336
PL,PL,heatResidental,dem,d028,10.339628135041664
PT,PT,heatResidental,dem,d028,4.442943568166666
RO,RO,heatResidental,dem,d028,1.929304346208334
SE,SE,heatResidental,dem,d028,9.836237267249999
SI,SI,heatResidental,dem,d028,0.8589442081666668
SK,SK,heatResidental,dem,d028,0.7227392248749999
UK,UK,heatResidental,dem,d028,24.83546936791667
EE,EE,heatResidental,dem,d028,0.7790678017499998
LT,LT,heatResidental,dem,d028,1.08989057925
LV,LV,heatResidental,dem,d028,0.7788253859583333
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d028,1.5921753295833332
TR,TR,heatResidental,dem,d028,20.17072841125
AT,AT,heatResidental,dem,d029,6.075868990291667
BE,BE,heatResidental,dem,d029,2.741213747333333
BG,BG,heatResidental,dem,d029,1.4822436381666666
CH,CH,heatResidental,dem,d029,2.4148877984583335
CZ,CZ,heatResidental,dem,d029,4.016655530916666
DK,DK,heatResidental,dem,d029,3.628897641958334
ES,ES,heatResidental,dem,d029,14.531798802500001
FI,FI,heatResidental,dem,d029,11.403059842875
FR,FR,heatResidental,dem,d029,37.47694248166667
GR,GR,heatResidental,dem,d029,4.208447967124999
HR,HR,heatResidental,dem,d029,0.8646152435416666
HU,HU,heatResidental,dem,d029,3.048487823
IE,IE,heatResidental,dem,d029,2.2851173679166665
IT,IT,heatResidental,dem,d029,29.640676757666657
LU,LU,heatResidental,dem,d029,0.2998314015833333
NL,NL,heatResidental,dem,d029,9.240432181708334
NO,NO,heatResidental,dem,d029,1.7834443380416667
PL,PL,heatResidental,dem,d029,10.375980841208333
PT,PT,heatResidental,dem,d029,4.496431525208335
RO,RO,heatResidental,dem,d029,1.9289404625
SE,SE,heatResidental,dem,d029,9.8368340885
SI,SI,heatResidental,dem,d029,0.8572630335833332
SK,SK,heatResidental,dem,d029,0.7227168568333333
UK,UK,heatResidental,dem,d029,24.676181413333335
EE,EE,heatResidental,dem,d029,0.7799866185000001
LT,LT,heatResidental,dem,d029,1.0909210360833335
LV,LV,heatResidental,dem,d029,0.7800277707083332
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d029,1.5901746300833333
TR,TR,heatResidental,dem,d029,21.01596436
AT,AT,heatResidental,dem,d030,6.057894094958333
BE,BE,heatResidental,dem,d030,2.7465131887500003
BG,BG,heatResidental,dem,d030,1.4818336035416666
CH,CH,heatResidental,dem,d030,2.410436268625
CZ,CZ,heatResidental,dem,d030,4.015131002541667
DK,DK,heatResidental,dem,d030,3.6332758092083335
ES,ES,heatResidental,dem,d030,14.536528835833336
FI,FI,heatResidental,dem,d030,11.399119022416665
FR,FR,heatResidental,dem,d030,37.6129683
GR,GR,heatResidental,dem,d030,4.224841833041666
HR,HR,heatResidental,dem,d030,0.8642477582083333
HU,HU,heatResidental,dem,d030,3.0498206998749997
IE,IE,heatResidental,dem,d030,2.316937009125
IT,IT,heatResidental,dem,d030,28.49219225333333
LU,LU,heatResidental,dem,d030,0.30040745070833325
NL,NL,heatResidental,dem,d030,9.242770511083334
NO,NO,heatResidental,dem,d030,1.7819901313333333
PL,PL,heatResidental,dem,d030,10.402107585125002
PT,PT,heatResidental,dem,d030,4.510243482541666
RO,RO,heatResidental,dem,d030,1.9295436670000001
SE,SE,heatResidental,dem,d030,9.831238921416668
SI,SI,heatResidental,dem,d030,0.856563289833333
SK,SK,heatResidental,dem,d030,0.7227539359166667
UK,UK,heatResidental,dem,d030,24.979969122083332
EE,EE,heatResidental,dem,d030,0.7802444505833331
LT,LT,heatResidental,dem,d030,1.091390156083333
LV,LV,heatResidental,dem,d030,0.7803924769999999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d030,1.5893418923750005
TR,TR,heatResidental,dem,d030,21.095118457083334
AT,AT,heatResidental,dem,d031,6.072673820708334
BE,BE,heatResidental,dem,d031,2.751976995208333
BG,BG,heatResidental,dem,d031,1.482232467083333
CH,CH,heatResidental,dem,d031,2.4096971257499997
CZ,CZ,heatResidental,dem,d031,4.011481297166667
DK,DK,heatResidental,dem,d031,3.6383120352083336
ES,ES,heatResidental,dem,d031,14.526430618749998
FI,FI,heatResidental,dem,d031,11.395517425916667
FR,FR,heatResidental,dem,d031,37.46824108749999
GR,GR,heatResidental,dem,d031,4.420421356500001
HR,HR,heatResidental,dem,d031,0.86460523175
HU,HU,heatResidental,dem,d031,3.0554029622083334
IE,IE,heatResidental,dem,d031,2.2797064859166665
IT,IT,heatResidental,dem,d031,29.997956169999995
LU,LU,heatResidental,dem,d031,0.3010013662916667
NL,NL,heatResidental,dem,d031,9.249362897958333
NO,NO,heatResidental,dem,d031,1.7806611027916668
PL,PL,heatResidental,dem,d031,10.430526006166668
PT,PT,heatResidental,dem,d031,4.475600633499999
RO,RO,heatResidental,dem,d031,1.9320699665416663
SE,SE,heatResidental,dem,d031,9.826125386583335
SI,SI,heatResidental,dem,d031,0.8572439696249999
SK,SK,heatResidental,dem,d031,0.7229092280416666
UK,UK,heatResidental,dem,d031,24.635107242083336
EE,EE,heatResidental,dem,d031,0.7795235785000002
LT,LT,heatResidental,dem,d031,1.0909338559166666
LV,LV,heatResidental,dem,d031,0.7795025531249999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d031,1.5901519426250001
TR,TR,heatResidental,dem,d031,22.039430234583335
AT,AT,heatResidental,dem,d032,6.007739202291667
BE,BE,heatResidental,dem,d032,2.760723497541667
BG,BG,heatResidental,dem,d032,1.4827651718333337
CH,CH,heatResidental,dem,d032,2.4093395369583335
CZ,CZ,heatResidental,dem,d032,4.021410935
DK,DK,heatResidental,dem,d032,3.6448058806666666
ES,ES,heatResidental,dem,d032,14.549117034166668
FI,FI,heatResidental,dem,d032,11.397216028416665
FR,FR,heatResidental,dem,d032,37.38701970666667
GR,GR,heatResidental,dem,d032,4.272502647333334
HR,HR,heatResidental,dem,d032,0.86508265775
HU,HU,heatResidental,dem,d032,3.06270036475
IE,IE,heatResidental,dem,d032,2.2759535287083335
IT,IT,heatResidental,dem,d032,28.637009170958336
LU,LU,heatResidental,dem,d032,0.30195211070833333
NL,NL,heatResidental,dem,d032,9.249256904791665
NO,NO,heatResidental,dem,d032,1.7812879059166666
PL,PL,heatResidental,dem,d032,10.461026297833333
PT,PT,heatResidental,dem,d032,4.342484173958333
RO,RO,heatResidental,dem,d032,1.9350756075416669
SE,SE,heatResidental,dem,d032,9.828537058041666
SI,SI,heatResidental,dem,d032,0.8581530559583336
