technology_1,region_1,region_2,parameter,timestep_2,value
pumpedHydro,DE,DE91,stInflow,d293,0.131992313
pumpedHydro,DE,DE13,stInflow,d293,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d293,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d294,0.042265624
pumpedHydro,DE,DEA5,stInflow,d294,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d294,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d294,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d294,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d294,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d294,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d294,0.077229545
pumpedHydro,DE,DE23,stInflow,d294,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d294,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d294,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d294,0.131992313
pumpedHydro,DE,DE13,stInflow,d294,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d294,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d295,0.042265624
pumpedHydro,DE,DEA5,stInflow,d295,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d295,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d295,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d295,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d295,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d295,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d295,0.077229545
pumpedHydro,DE,DE23,stInflow,d295,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d295,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d295,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d295,0.131992313
pumpedHydro,DE,DE13,stInflow,d295,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d295,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d296,0.042265624
pumpedHydro,DE,DEA5,stInflow,d296,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d296,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d296,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d296,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d296,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d296,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d296,0.077229545
pumpedHydro,DE,DE23,stInflow,d296,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d296,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d296,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d296,0.131992313
pumpedHydro,DE,DE13,stInflow,d296,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d296,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d297,0.042265624
pumpedHydro,DE,DEA5,stInflow,d297,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d297,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d297,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d297,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d297,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d297,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d297,0.077229545
pumpedHydro,DE,DE23,stInflow,d297,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d297,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d297,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d297,0.131992313
pumpedHydro,DE,DE13,stInflow,d297,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d297,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d298,0.042265624
pumpedHydro,DE,DEA5,stInflow,d298,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d298,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d298,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d298,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d298,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d298,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d298,0.077229545
pumpedHydro,DE,DE23,stInflow,d298,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d298,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d298,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d298,0.131992313
pumpedHydro,DE,DE13,stInflow,d298,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d298,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d299,0.042265624
pumpedHydro,DE,DEA5,stInflow,d299,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d299,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d299,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d299,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d299,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d299,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d299,0.077229545
pumpedHydro,DE,DE23,stInflow,d299,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d299,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d299,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d299,0.131992313
pumpedHydro,DE,DE13,stInflow,d299,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d299,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d300,0.042265624
pumpedHydro,DE,DEA5,stInflow,d300,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d300,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d300,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d300,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d300,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d300,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d300,0.077229545
pumpedHydro,DE,DE23,stInflow,d300,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d300,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d300,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d300,0.131992313
pumpedHydro,DE,DE13,stInflow,d300,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d300,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d301,0.042265624
pumpedHydro,DE,DEA5,stInflow,d301,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d301,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d301,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d301,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d301,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d301,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d301,0.077229545
pumpedHydro,DE,DE23,stInflow,d301,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d301,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d301,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d301,0.131992313
pumpedHydro,DE,DE13,stInflow,d301,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d301,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d302,0.042265624
pumpedHydro,DE,DEA5,stInflow,d302,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d302,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d302,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d302,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d302,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d302,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d302,0.077229545
pumpedHydro,DE,DE23,stInflow,d302,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d302,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d302,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d302,0.131992313
pumpedHydro,DE,DE13,stInflow,d302,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d302,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d303,0.042265624
pumpedHydro,DE,DEA5,stInflow,d303,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d303,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d303,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d303,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d303,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d303,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d303,0.077229545
pumpedHydro,DE,DE23,stInflow,d303,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d303,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d303,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d303,0.131992313
pumpedHydro,DE,DE13,stInflow,d303,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d303,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d304,0.042265624
pumpedHydro,DE,DEA5,stInflow,d304,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d304,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d304,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d304,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d304,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d304,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d304,0.077229545
pumpedHydro,DE,DE23,stInflow,d304,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d304,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d304,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d304,0.131992313
pumpedHydro,DE,DE13,stInflow,d304,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d304,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d305,0.042265624
pumpedHydro,DE,DEA5,stInflow,d305,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d305,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d305,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d305,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d305,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d305,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d305,0.077229545
pumpedHydro,DE,DE23,stInflow,d305,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d305,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d305,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d305,0.131992313
pumpedHydro,DE,DE13,stInflow,d305,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d305,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d306,0.042265624
pumpedHydro,DE,DEA5,stInflow,d306,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d306,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d306,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d306,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d306,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d306,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d306,0.077229545
pumpedHydro,DE,DE23,stInflow,d306,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d306,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d306,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d306,0.131992313
pumpedHydro,DE,DE13,stInflow,d306,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d306,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d307,0.042265624
pumpedHydro,DE,DEA5,stInflow,d307,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d307,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d307,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d307,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d307,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d307,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d307,0.077229545
pumpedHydro,DE,DE23,stInflow,d307,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d307,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d307,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d307,0.131992313
pumpedHydro,DE,DE13,stInflow,d307,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d307,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d308,0.042265624
pumpedHydro,DE,DEA5,stInflow,d308,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d308,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d308,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d308,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d308,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d308,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d308,0.077229545
pumpedHydro,DE,DE23,stInflow,d308,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d308,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d308,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d308,0.131992313
pumpedHydro,DE,DE13,stInflow,d308,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d308,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d309,0.042265624
pumpedHydro,DE,DEA5,stInflow,d309,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d309,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d309,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d309,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d309,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d309,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d309,0.077229545
pumpedHydro,DE,DE23,stInflow,d309,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d309,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d309,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d309,0.131992313
pumpedHydro,DE,DE13,stInflow,d309,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d309,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d310,0.042265624
pumpedHydro,DE,DEA5,stInflow,d310,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d310,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d310,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d310,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d310,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d310,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d310,0.077229545
pumpedHydro,DE,DE23,stInflow,d310,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d310,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d310,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d310,0.131992313
pumpedHydro,DE,DE13,stInflow,d310,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d310,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d311,0.042265624
pumpedHydro,DE,DEA5,stInflow,d311,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d311,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d311,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d311,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d311,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d311,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d311,0.077229545
pumpedHydro,DE,DE23,stInflow,d311,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d311,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d311,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d311,0.131992313
pumpedHydro,DE,DE13,stInflow,d311,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d311,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d312,0.042265624
pumpedHydro,DE,DEA5,stInflow,d312,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d312,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d312,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d312,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d312,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d312,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d312,0.077229545
pumpedHydro,DE,DE23,stInflow,d312,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d312,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d312,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d312,0.131992313
pumpedHydro,DE,DE13,stInflow,d312,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d312,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d313,0.042265624
pumpedHydro,DE,DEA5,stInflow,d313,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d313,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d313,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d313,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d313,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d313,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d313,0.077229545
pumpedHydro,DE,DE23,stInflow,d313,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d313,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d313,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d313,0.131992313
pumpedHydro,DE,DE13,stInflow,d313,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d313,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d314,0.042265624
pumpedHydro,DE,DEA5,stInflow,d314,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d314,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d314,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d314,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d314,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d314,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d314,0.077229545
pumpedHydro,DE,DE23,stInflow,d314,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d314,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d314,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d314,0.131992313
pumpedHydro,DE,DE13,stInflow,d314,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d314,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d315,0.042265624
pumpedHydro,DE,DEA5,stInflow,d315,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d315,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d315,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d315,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d315,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d315,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d315,0.077229545
pumpedHydro,DE,DE23,stInflow,d315,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d315,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d315,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d315,0.131992313
pumpedHydro,DE,DE13,stInflow,d315,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d315,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d316,0.042265624
pumpedHydro,DE,DEA5,stInflow,d316,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d316,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d316,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d316,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d316,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d316,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d316,0.077229545
pumpedHydro,DE,DE23,stInflow,d316,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d316,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d316,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d316,0.131992313
pumpedHydro,DE,DE13,stInflow,d316,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d316,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d317,0.042265624
pumpedHydro,DE,DEA5,stInflow,d317,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d317,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d317,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d317,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d317,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d317,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d317,0.077229545
pumpedHydro,DE,DE23,stInflow,d317,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d317,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d317,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d317,0.131992313
pumpedHydro,DE,DE13,stInflow,d317,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d317,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d318,0.042265624
pumpedHydro,DE,DEA5,stInflow,d318,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d318,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d318,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d318,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d318,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d318,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d318,0.077229545
pumpedHydro,DE,DE23,stInflow,d318,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d318,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d318,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d318,0.131992313
pumpedHydro,DE,DE13,stInflow,d318,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d318,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d319,0.042265624
pumpedHydro,DE,DEA5,stInflow,d319,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d319,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d319,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d319,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d319,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d319,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d319,0.077229545
pumpedHydro,DE,DE23,stInflow,d319,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d319,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d319,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d319,0.131992313
pumpedHydro,DE,DE13,stInflow,d319,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d319,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d320,0.042265624
pumpedHydro,DE,DEA5,stInflow,d320,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d320,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d320,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d320,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d320,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d320,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d320,0.077229545
pumpedHydro,DE,DE23,stInflow,d320,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d320,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d320,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d320,0.131992313
pumpedHydro,DE,DE13,stInflow,d320,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d320,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d321,0.042265624
pumpedHydro,DE,DEA5,stInflow,d321,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d321,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d321,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d321,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d321,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d321,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d321,0.077229545
pumpedHydro,DE,DE23,stInflow,d321,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d321,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d321,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d321,0.131992313
pumpedHydro,DE,DE13,stInflow,d321,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d321,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d322,0.042265624
pumpedHydro,DE,DEA5,stInflow,d322,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d322,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d322,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d322,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d322,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d322,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d322,0.077229545
pumpedHydro,DE,DE23,stInflow,d322,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d322,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d322,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d322,0.131992313
pumpedHydro,DE,DE13,stInflow,d322,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d322,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d323,0.042265624
pumpedHydro,DE,DEA5,stInflow,d323,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d323,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d323,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d323,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d323,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d323,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d323,0.077229545
pumpedHydro,DE,DE23,stInflow,d323,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d323,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d323,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d323,0.131992313
pumpedHydro,DE,DE13,stInflow,d323,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d323,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d324,0.042265624
pumpedHydro,DE,DEA5,stInflow,d324,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d324,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d324,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d324,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d324,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d324,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d324,0.077229545
pumpedHydro,DE,DE23,stInflow,d324,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d324,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d324,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d324,0.131992313
pumpedHydro,DE,DE13,stInflow,d324,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d324,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d325,0.042265624
pumpedHydro,DE,DEA5,stInflow,d325,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d325,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d325,0.5644777649999999
