carrier_1,region_2,parameter,timestep_2,value
mobility,DE12,dem,d065,0.41843775962499996
mobility,DE12,dem,d066,0.41843775962499996
mobility,DE12,dem,d067,0.41843775962499996
mobility,DE12,dem,d068,0.41843775962499996
mobility,DE12,dem,d069,0.41843775962499996
mobility,DE12,dem,d070,0.41843775962499996
mobility,DE12,dem,d071,0.41843775962499996
mobility,DE12,dem,d072,0.41843775962499996
mobility,DE12,dem,d073,0.41843775962499996
mobility,DE12,dem,d074,0.41843775962499996
mobility,DE12,dem,d075,0.41843775962499996
mobility,DE12,dem,d076,0.41843775962499996
mobility,DE12,dem,d077,0.41843775962499996
mobility,DE12,dem,d078,0.41843775962499996
mobility,DE12,dem,d079,0.41843775962499996
mobility,DE12,dem,d080,0.41843775962499996
mobility,DE12,dem,d081,0.41843775962499996
mobility,DE12,dem,d082,0.41843775962499996
mobility,DE12,dem,d083,0.41843775962499996
mobility,DE12,dem,d084,0.41843775962499996
mobility,DE12,dem,d085,0.41843775962499996
mobility,DE12,dem,d086,0.41843775962499996
mobility,DE12,dem,d087,0.41843775962499996
mobility,DE12,dem,d088,0.41843775962499996
mobility,DE12,dem,d089,0.41843775962499996
mobility,DE12,dem,d090,0.41843775962499996
mobility,DE12,dem,d091,0.41843775962499996
mobility,DE12,dem,d092,0.41843775962499996
mobility,DE12,dem,d093,0.41843775962499996
mobility,DE12,dem,d094,0.41843775962499996
mobility,DE12,dem,d095,0.41843775962499996
mobility,DE12,dem,d096,0.41843775962499996
mobility,DE12,dem,d097,0.41843775962499996
mobility,DE12,dem,d098,0.41843775962499996
mobility,DE12,dem,d099,0.41843775962499996
mobility,DE12,dem,d100,0.41843775962499996
mobility,DE12,dem,d101,0.41843775962499996
mobility,DE12,dem,d102,0.41843775962499996
mobility,DE12,dem,d103,0.41843775962499996
mobility,DE12,dem,d104,0.41843775962499996
mobility,DE12,dem,d105,0.41843775962499996
mobility,DE12,dem,d106,0.41843775962499996
mobility,DE12,dem,d107,0.41843775962499996
mobility,DE12,dem,d108,0.41843775962499996
mobility,DE12,dem,d109,0.41843775962499996
mobility,DE12,dem,d110,0.41843775962499996
mobility,DE12,dem,d111,0.41843775962499996
mobility,DE12,dem,d112,0.41843775962499996
mobility,DE12,dem,d113,0.41843775962499996
mobility,DE12,dem,d114,0.41843775962499996
mobility,DE12,dem,d115,0.41843775962499996
mobility,DE12,dem,d116,0.41843775962499996
mobility,DE12,dem,d117,0.41843775962499996
mobility,DE12,dem,d118,0.41843775962499996
mobility,DE12,dem,d119,0.41843775962499996
mobility,DE12,dem,d120,0.41843775962499996
mobility,DE12,dem,d121,0.41843775962499996
mobility,DE12,dem,d122,0.41843775962499996
mobility,DE12,dem,d123,0.41843775962499996
mobility,DE12,dem,d124,0.41843775962499996
mobility,DE12,dem,d125,0.41843775962499996
mobility,DE12,dem,d126,0.41843775962499996
mobility,DE12,dem,d127,0.41843775962499996
mobility,DE12,dem,d128,0.41843775962499996
mobility,DE12,dem,d129,0.41843775962499996
mobility,DE12,dem,d130,0.41843775962499996
mobility,DE12,dem,d131,0.41843775962499996
mobility,DE12,dem,d132,0.41843775962499996
mobility,DE12,dem,d133,0.41843775962499996
mobility,DE12,dem,d134,0.41843775962499996
mobility,DE12,dem,d135,0.41843775962499996
mobility,DE12,dem,d136,0.41843775962499996
mobility,DE12,dem,d137,0.41843775962499996
mobility,DE12,dem,d138,0.41843775962499996
mobility,DE12,dem,d139,0.41843775962499996
mobility,DE12,dem,d140,0.41843775962499996
mobility,DE12,dem,d141,0.41843775962499996
mobility,DE12,dem,d142,0.41843775962499996
mobility,DE12,dem,d143,0.41843775962499996
mobility,DE12,dem,d144,0.41843775962499996
mobility,DE12,dem,d145,0.41843775962499996
mobility,DE12,dem,d146,0.41843775962499996
mobility,DE12,dem,d147,0.41843775962499996
