carrier_1,region_2,parameter,timestep_2,value
heatIndustry,DE12,dem,d008,1.7928174944166664
heatIndustry,DE12,dem,d009,1.7928174944166664
heatIndustry,DE12,dem,d010,1.7928174944166664
heatIndustry,DE12,dem,d011,1.7928174944166664
heatIndustry,DE12,dem,d012,1.7928174944166664
heatIndustry,DE12,dem,d013,1.7928174944166664
heatIndustry,DE12,dem,d014,1.7928174944166664
heatIndustry,DE12,dem,d015,1.7928174944166664
heatIndustry,DE12,dem,d016,1.7928174944166664
heatIndustry,DE12,dem,d017,1.7928174944166664
heatIndustry,DE12,dem,d018,1.7928174944166664
heatIndustry,DE12,dem,d019,1.7928174944166664
heatIndustry,DE12,dem,d020,1.7928174944166664
heatIndustry,DE12,dem,d021,1.7928174944166664
heatIndustry,DE12,dem,d022,1.7928174944166664
heatIndustry,DE12,dem,d023,1.7928174944166664
heatIndustry,DE12,dem,d024,1.7928174944166664
heatIndustry,DE12,dem,d025,1.7928174944166664
heatIndustry,DE12,dem,d026,1.7928174944166664
heatIndustry,DE12,dem,d027,1.7928174944166664
heatIndustry,DE12,dem,d028,1.7928174944166664
heatIndustry,DE12,dem,d029,1.7928174944166664
heatIndustry,DE12,dem,d030,1.7928174944166664
heatIndustry,DE12,dem,d031,1.7928174944166664
heatIndustry,DE12,dem,d032,1.7928174944166664
heatIndustry,DE12,dem,d033,1.7928174944166664
heatIndustry,DE12,dem,d034,1.7928174944166664
heatIndustry,DE12,dem,d035,1.7928174944166664
heatIndustry,DE12,dem,d036,1.7928174944166664
heatIndustry,DE12,dem,d037,1.7928174944166664
heatIndustry,DE12,dem,d038,1.7928174944166664
heatIndustry,DE12,dem,d039,1.7928174944166664
heatIndustry,DE12,dem,d040,1.7928174944166664
heatIndustry,DE12,dem,d041,1.7928174944166664
heatIndustry,DE12,dem,d042,1.7928174944166664
heatIndustry,DE12,dem,d043,1.7928174944166664
heatIndustry,DE12,dem,d044,1.7928174944166664
heatIndustry,DE12,dem,d045,1.7928174944166664
heatIndustry,DE12,dem,d046,1.7928174944166664
heatIndustry,DE12,dem,d047,1.7928174944166664
heatIndustry,DE12,dem,d048,1.7928174944166664
heatIndustry,DE12,dem,d049,1.7928174944166664
heatIndustry,DE12,dem,d050,1.7928174944166664
heatIndustry,DE12,dem,d051,1.7928174944166664
heatIndustry,DE12,dem,d052,1.7928174944166664
heatIndustry,DE12,dem,d053,1.7928174944166664
heatIndustry,DE12,dem,d054,1.7928174944166664
heatIndustry,DE12,dem,d055,1.7928174944166664
heatIndustry,DE12,dem,d056,1.7928174944166664
heatIndustry,DE12,dem,d057,1.7928174944166664
heatIndustry,DE12,dem,d058,1.7928174944166664
heatIndustry,DE12,dem,d059,1.7928174944166664
heatIndustry,DE12,dem,d060,1.7928174944166664
heatIndustry,DE12,dem,d061,1.7928174944166664
heatIndustry,DE12,dem,d062,1.7928174944166664
heatIndustry,DE12,dem,d063,1.7928174944166664
heatIndustry,DE12,dem,d064,1.7928174944166664
heatIndustry,DE12,dem,d065,1.7928174944166664
heatIndustry,DE12,dem,d066,1.7928174944166664
heatIndustry,DE12,dem,d067,1.7928174944166664
heatIndustry,DE12,dem,d068,1.7928174944166664
heatIndustry,DE12,dem,d069,1.7928174944166664
heatIndustry,DE12,dem,d070,1.7928174944166664
heatIndustry,DE12,dem,d071,1.7928174944166664
heatIndustry,DE12,dem,d072,1.7928174944166664
heatIndustry,DE12,dem,d073,1.7928174944166664
heatIndustry,DE12,dem,d074,1.7928174944166664
heatIndustry,DE12,dem,d075,1.7928174944166664
heatIndustry,DE12,dem,d076,1.7928174944166664
heatIndustry,DE12,dem,d077,1.7928174944166664
heatIndustry,DE12,dem,d078,1.7928174944166664
heatIndustry,DE12,dem,d079,1.7928174944166664
heatIndustry,DE12,dem,d080,1.7928174944166664
heatIndustry,DE12,dem,d081,1.7928174944166664
heatIndustry,DE12,dem,d082,1.7928174944166664
heatIndustry,DE12,dem,d083,1.7928174944166664
heatIndustry,DE12,dem,d084,1.7928174944166664
heatIndustry,DE12,dem,d085,1.7928174944166664
heatIndustry,DE12,dem,d086,1.7928174944166664
heatIndustry,DE12,dem,d087,1.7928174944166664
heatIndustry,DE12,dem,d088,1.7928174944166664
heatIndustry,DE12,dem,d089,1.7928174944166664
heatIndustry,DE12,dem,d090,1.7928174944166664
heatIndustry,DE12,dem,d091,1.7928174944166664
heatIndustry,DE12,dem,d092,1.8436393489583331
heatIndustry,DE12,dem,d093,1.6587063203749997
heatIndustry,DE12,dem,d094,1.6587063203749997
heatIndustry,DE12,dem,d095,1.6587063203749997
heatIndustry,DE12,dem,d096,1.6587063203749997
heatIndustry,DE12,dem,d097,1.6587063203749997
heatIndustry,DE12,dem,d098,1.6587063203749997
heatIndustry,DE12,dem,d099,1.6587063203749997
heatIndustry,DE12,dem,d100,1.6587063203749997
heatIndustry,DE12,dem,d101,1.6587063203749997
heatIndustry,DE12,dem,d102,1.6587063203749997
heatIndustry,DE12,dem,d103,1.6587063203749997
heatIndustry,DE12,dem,d104,1.6587063203749997
heatIndustry,DE12,dem,d105,1.6587063203749997
heatIndustry,DE12,dem,d106,1.6587063203749997
heatIndustry,DE12,dem,d107,1.6587063203749997
heatIndustry,DE12,dem,d108,1.6587063203749997
heatIndustry,DE12,dem,d109,1.6587063203749997
heatIndustry,DE12,dem,d110,1.6587063203749997
heatIndustry,DE12,dem,d111,1.6587063203749997
heatIndustry,DE12,dem,d112,1.6587063203749997
heatIndustry,DE12,dem,d113,1.6587063203749997
heatIndustry,DE12,dem,d114,1.6587063203749997
heatIndustry,DE12,dem,d115,1.6587063203749997
heatIndustry,DE12,dem,d116,1.6587063203749997
heatIndustry,DE12,dem,d117,1.6587063203749997
heatIndustry,DE12,dem,d118,1.6587063203749997
heatIndustry,DE12,dem,d119,1.6587063203749997
heatIndustry,DE12,dem,d120,1.6587063203749997
heatIndustry,DE12,dem,d121,1.6587063203749997
heatIndustry,DE12,dem,d122,1.6587063203749997
heatIndustry,DE12,dem,d123,1.6587063203749997
heatIndustry,DE12,dem,d124,1.6587063203749997
heatIndustry,DE12,dem,d125,1.6587063203749997
heatIndustry,DE12,dem,d126,1.6587063203749997
heatIndustry,DE12,dem,d127,1.6587063203749997
heatIndustry,DE12,dem,d128,1.6587063203749997
heatIndustry,DE12,dem,d129,1.6587063203749997
heatIndustry,DE12,dem,d130,1.6587063203749997
heatIndustry,DE12,dem,d131,1.6587063203749997
heatIndustry,DE12,dem,d132,1.6587063203749997
heatIndustry,DE12,dem,d133,1.6587063203749997
heatIndustry,DE12,dem,d134,1.6587063203749997
heatIndustry,DE12,dem,d135,1.6587063203749997
heatIndustry,DE12,dem,d136,1.6587063203749997
heatIndustry,DE12,dem,d137,1.6587063203749997
heatIndustry,DE12,dem,d138,1.6587063203749997
heatIndustry,DE12,dem,d139,1.6587063203749997
heatIndustry,DE12,dem,d140,1.6587063203749997
heatIndustry,DE12,dem,d141,1.6587063203749997
heatIndustry,DE12,dem,d142,1.6587063203749997
heatIndustry,DE12,dem,d143,1.6587063203749997
heatIndustry,DE12,dem,d144,1.6587063203749997
heatIndustry,DE12,dem,d145,1.6587063203749997
heatIndustry,DE12,dem,d146,1.6587063203749997
heatIndustry,DE12,dem,d147,1.6587063203749997
heatIndustry,DE12,dem,d148,1.6587063203749997
heatIndustry,DE12,dem,d149,1.6587063203749997
heatIndustry,DE12,dem,d150,1.6587063203749997
heatIndustry,DE12,dem,d151,1.6587063203749997
heatIndustry,DE12,dem,d152,1.6587063203749997
heatIndustry,DE12,dem,d153,1.6587063203749997
heatIndustry,DE12,dem,d154,1.6587063203749997
heatIndustry,DE12,dem,d155,1.6587063203749997
heatIndustry,DE12,dem,d156,1.6587063203749997
heatIndustry,DE12,dem,d157,1.6587063203749997
heatIndustry,DE12,dem,d158,1.6587063203749997
heatIndustry,DE12,dem,d159,1.6587063203749997
heatIndustry,DE12,dem,d160,1.6587063203749997
heatIndustry,DE12,dem,d161,1.6587063203749997
heatIndustry,DE12,dem,d162,1.6587063203749997
heatIndustry,DE12,dem,d163,1.6587063203749997
heatIndustry,DE12,dem,d164,1.6587063203749997
heatIndustry,DE12,dem,d165,1.6587063203749997
heatIndustry,DE12,dem,d166,1.6587063203749997
heatIndustry,DE12,dem,d167,1.6587063203749997
heatIndustry,DE12,dem,d168,1.6587063203749997
heatIndustry,DE12,dem,d169,1.6587063203749997
heatIndustry,DE12,dem,d170,1.6587063203749997
heatIndustry,DE12,dem,d171,1.6587063203749997
heatIndustry,DE12,dem,d172,1.6587063203749997
