technology_1,region_1,parameter,timestep_2,value
ror,ES,avaConv,d016,0.30982808999999994
ror,FI,avaConv,d016,0.6724409300000004
ror,FR,avaConv,d016,0.4658809500000001
ror,GR,avaConv,d016,0.34131890000000004
ror,HR,avaConv,d016,0.5652549600000002
ror,HU,avaConv,d016,0.7125275299999996
ror,IE,avaConv,d016,0.5629476400000003
ror,IT,avaConv,d016,0.2775180600000002
ror,LU,avaConv,d016,0.23216031
ror,NL,avaConv,d016,0.3356251400000001
ror,NO,avaConv,d016,0.7891666666666666
ror,PL,avaConv,d016,0.2301171499999999
ror,PT,avaConv,d016,0.50313386
ror,RO,avaConv,d016,0.22581298999999996
ror,SE,avaConv,d016,0.6841666666666667
ror,SI,avaConv,d016,0.36218609999999996
ror,SK,avaConv,d016,0.2937945600000001
ror,UK,avaConv,d016,0.2726844499999999
ror,EE,avaConv,d016,0.27643942
ror,LT,avaConv,d016,0.27643942
ror,LV,avaConv,d016,0.26846163
ror,NONEU_Balkan,avaConv,d016,0.4084456239999999
ror,TR,avaConv,d016,0.34131890000000004
ror,AT,avaConv,d017,0.43298654
ror,BE,avaConv,d017,0.3356251400000001
ror,BG,avaConv,d017,0.2387741099999999
ror,CH,avaConv,d017,0.3662499999999999
ror,CZ,avaConv,d017,0.37443734
ror,DK,avaConv,d017,0.4652395299999999
ror,ES,avaConv,d017,0.30982808999999994
ror,FI,avaConv,d017,0.6724409300000004
ror,FR,avaConv,d017,0.4658809500000001
ror,GR,avaConv,d017,0.34131890000000004
ror,HR,avaConv,d017,0.5652549600000002
ror,HU,avaConv,d017,0.7125275299999996
ror,IE,avaConv,d017,0.5629476400000003
ror,IT,avaConv,d017,0.2775180600000002
ror,LU,avaConv,d017,0.23216031
ror,NL,avaConv,d017,0.3356251400000001
ror,NO,avaConv,d017,0.775
ror,PL,avaConv,d017,0.2301171499999999
ror,PT,avaConv,d017,0.50313386
ror,RO,avaConv,d017,0.22581298999999996
ror,SE,avaConv,d017,0.6812500000000002
ror,SI,avaConv,d017,0.36218609999999996
ror,SK,avaConv,d017,0.2937945600000001
ror,UK,avaConv,d017,0.2726844499999999
ror,EE,avaConv,d017,0.27643942
ror,LT,avaConv,d017,0.27643942
ror,LV,avaConv,d017,0.26846163
ror,NONEU_Balkan,avaConv,d017,0.4084456239999999
ror,TR,avaConv,d017,0.34131890000000004
ror,AT,avaConv,d018,0.43298654
ror,BE,avaConv,d018,0.3356251400000001
ror,BG,avaConv,d018,0.2387741099999999
ror,CH,avaConv,d018,0.36833333333333323
ror,CZ,avaConv,d018,0.37443734
ror,DK,avaConv,d018,0.4652395299999999
ror,ES,avaConv,d018,0.30982808999999994
ror,FI,avaConv,d018,0.6724409300000004
ror,FR,avaConv,d018,0.4658809500000001
ror,GR,avaConv,d018,0.34131890000000004
ror,HR,avaConv,d018,0.5652549600000002
ror,HU,avaConv,d018,0.7125275299999996
ror,IE,avaConv,d018,0.5629476400000003
ror,IT,avaConv,d018,0.2775180600000002
ror,LU,avaConv,d018,0.23216031
ror,NL,avaConv,d018,0.3356251400000001
ror,NO,avaConv,d018,0.7675000000000002
ror,PL,avaConv,d018,0.2301171499999999
ror,PT,avaConv,d018,0.50313386
ror,RO,avaConv,d018,0.22581298999999996
ror,SE,avaConv,d018,0.6900000000000001
ror,SI,avaConv,d018,0.36218609999999996
ror,SK,avaConv,d018,0.2937945600000001
ror,UK,avaConv,d018,0.2726844499999999
ror,EE,avaConv,d018,0.27643942
ror,LT,avaConv,d018,0.27643942
ror,LV,avaConv,d018,0.26846163
ror,NONEU_Balkan,avaConv,d018,0.4084456239999999
ror,TR,avaConv,d018,0.34131890000000004
ror,AT,avaConv,d019,0.43298654
ror,BE,avaConv,d019,0.3356251400000001
ror,BG,avaConv,d019,0.2387741099999999
ror,CH,avaConv,d019,0.3391666666666666
ror,CZ,avaConv,d019,0.37443734
ror,DK,avaConv,d019,0.4652395299999999
ror,ES,avaConv,d019,0.30982808999999994
ror,FI,avaConv,d019,0.6724409300000004
ror,FR,avaConv,d019,0.4658809500000001
ror,GR,avaConv,d019,0.34131890000000004
ror,HR,avaConv,d019,0.5652549600000002
ror,HU,avaConv,d019,0.7125275299999996
ror,IE,avaConv,d019,0.5629476400000003
ror,IT,avaConv,d019,0.2775180600000002
ror,LU,avaConv,d019,0.23216031
ror,NL,avaConv,d019,0.3356251400000001
ror,NO,avaConv,d019,0.7425
ror,PL,avaConv,d019,0.2301171499999999
ror,PT,avaConv,d019,0.50313386
ror,RO,avaConv,d019,0.22581298999999996
ror,SE,avaConv,d019,0.6608333333333334
ror,SI,avaConv,d019,0.36218609999999996
ror,SK,avaConv,d019,0.2937945600000001
ror,UK,avaConv,d019,0.2726844499999999
ror,EE,avaConv,d019,0.27643942
ror,LT,avaConv,d019,0.27643942
ror,LV,avaConv,d019,0.26846163
ror,NONEU_Balkan,avaConv,d019,0.4084456239999999
ror,TR,avaConv,d019,0.34131890000000004
ror,AT,avaConv,d020,0.43298654
ror,BE,avaConv,d020,0.3356251400000001
ror,BG,avaConv,d020,0.2387741099999999
ror,CH,avaConv,d020,0.3154166666666666
ror,CZ,avaConv,d020,0.37443734
ror,DK,avaConv,d020,0.4652395299999999
ror,ES,avaConv,d020,0.30982808999999994
ror,FI,avaConv,d020,0.6724409300000004
ror,FR,avaConv,d020,0.4658809500000001
ror,GR,avaConv,d020,0.34131890000000004
ror,HR,avaConv,d020,0.5652549600000002
ror,HU,avaConv,d020,0.7125275299999996
ror,IE,avaConv,d020,0.5629476400000003
ror,IT,avaConv,d020,0.2775180600000002
ror,LU,avaConv,d020,0.23216031
ror,NL,avaConv,d020,0.3356251400000001
ror,NO,avaConv,d020,0.7125
ror,PL,avaConv,d020,0.2301171499999999
ror,PT,avaConv,d020,0.50313386
ror,RO,avaConv,d020,0.22581298999999996
ror,SE,avaConv,d020,0.6304166666666667
ror,SI,avaConv,d020,0.36218609999999996
ror,SK,avaConv,d020,0.2937945600000001
ror,UK,avaConv,d020,0.2726844499999999
ror,EE,avaConv,d020,0.27643942
ror,LT,avaConv,d020,0.27643942
ror,LV,avaConv,d020,0.26846163
ror,NONEU_Balkan,avaConv,d020,0.4084456239999999
ror,TR,avaConv,d020,0.34131890000000004
ror,AT,avaConv,d021,0.43298654
ror,BE,avaConv,d021,0.3356251400000001
ror,BG,avaConv,d021,0.2387741099999999
ror,CH,avaConv,d021,0.35791666666666666
ror,CZ,avaConv,d021,0.37443734
ror,DK,avaConv,d021,0.4652395299999999
ror,ES,avaConv,d021,0.30982808999999994
ror,FI,avaConv,d021,0.6724409300000004
ror,FR,avaConv,d021,0.4658809500000001
ror,GR,avaConv,d021,0.34131890000000004
ror,HR,avaConv,d021,0.5652549600000002
ror,HU,avaConv,d021,0.7125275299999996
ror,IE,avaConv,d021,0.5629476400000003
ror,IT,avaConv,d021,0.2775180600000002
ror,LU,avaConv,d021,0.23216031
ror,NL,avaConv,d021,0.3356251400000001
ror,NO,avaConv,d021,0.7670833333333335
ror,PL,avaConv,d021,0.2301171499999999
ror,PT,avaConv,d021,0.50313386
ror,RO,avaConv,d021,0.22581298999999996
ror,SE,avaConv,d021,0.6945833333333332
ror,SI,avaConv,d021,0.36218609999999996
ror,SK,avaConv,d021,0.2937945600000001
ror,UK,avaConv,d021,0.2726844499999999
ror,EE,avaConv,d021,0.27643942
ror,LT,avaConv,d021,0.27643942
ror,LV,avaConv,d021,0.26846163
ror,NONEU_Balkan,avaConv,d021,0.4084456239999999
ror,TR,avaConv,d021,0.34131890000000004
ror,AT,avaConv,d022,0.43298654
ror,BE,avaConv,d022,0.3356251400000001
ror,BG,avaConv,d022,0.2387741099999999
ror,CH,avaConv,d022,0.36166666666666664
ror,CZ,avaConv,d022,0.37443734
ror,DK,avaConv,d022,0.4652395299999999
ror,ES,avaConv,d022,0.30982808999999994
ror,FI,avaConv,d022,0.6724409300000004
ror,FR,avaConv,d022,0.4658809500000001
