region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,openspace,openspace_a,avaConv,d323,0.0186571125602257
DE11,openspace,openspace_a,avaConv,d324,0.10411130752004376
DE11,openspace,openspace_a,avaConv,d325,0.03296369100325169
DE11,openspace,openspace_a,avaConv,d326,0.035004535022306285
DE11,openspace,openspace_a,avaConv,d327,0.05697208874168438
DE11,openspace,openspace_a,avaConv,d328,0.057138705467223085
DE11,openspace,openspace_a,avaConv,d329,0.023531411571942714
DE11,openspace,openspace_a,avaConv,d330,0.014539029612563092
DE11,openspace,openspace_a,avaConv,d331,0.04159460584824666
DE11,openspace,openspace_a,avaConv,d332,0.11006785735701573
DE11,openspace,openspace_a,avaConv,d333,0.11316339639119845
DE11,openspace,openspace_a,avaConv,d334,0.10490274043321685
DE11,openspace,openspace_a,avaConv,d335,0.08494194215375835
DE11,openspace,openspace_a,avaConv,d336,0.007039239163703943
DE11,openspace,openspace_a,avaConv,d337,0.10899254548781546
DE11,openspace,openspace_a,avaConv,d338,0.09526367203560797
DE11,openspace,openspace_a,avaConv,d339,0.09351726339216528
DE11,openspace,openspace_a,avaConv,d340,0.07619341566963049
DE11,openspace,openspace_a,avaConv,d341,0.0690064602675879
DE11,openspace,openspace_a,avaConv,d342,0.09479127397826724
DE11,openspace,openspace_a,avaConv,d343,0.016774001614612708
DE11,openspace,openspace_a,avaConv,d344,0.09372883105003472
DE11,openspace,openspace_a,avaConv,d345,0.010256428359000905
DE11,openspace,openspace_a,avaConv,d346,0.016663342979476834
DE11,openspace,openspace_a,avaConv,d347,0.05405079157163379
DE11,openspace,openspace_a,avaConv,d348,0.038316917588229256
DE11,openspace,openspace_a,avaConv,d349,0.03677661687774891
DE11,openspace,openspace_a,avaConv,d350,0.05468595601404575
DE11,openspace,openspace_a,avaConv,d351,0.03046796596601288
DE11,openspace,openspace_a,avaConv,d352,0.012557332390922124
DE11,openspace,openspace_a,avaConv,d353,0.07186410345615811
DE11,openspace,openspace_a,avaConv,d354,0.0851982717143268
DE11,openspace,openspace_a,avaConv,d355,0.05919684702129104
DE11,openspace,openspace_a,avaConv,d356,0.07171510279581639
DE11,openspace,openspace_a,avaConv,d357,0.02181717011335203
DE11,openspace,openspace_a,avaConv,d358,0.0064012237863526325
DE11,openspace,openspace_a,avaConv,d359,0.023998476784157483
DE11,openspace,openspace_a,avaConv,d360,0.009609389894800747
DE11,openspace,openspace_a,avaConv,d361,0.045729523407519825
DE11,openspace,openspace_a,avaConv,d362,0.04793164315617685
DE11,openspace,openspace_a,avaConv,d363,0.08774821425965372
DE11,openspace,openspace_a,avaConv,d364,0.10305290612529167
DE11,openspace,openspace_a,avaConv,d365,0.09762702355348368
DE11,openspace,openspace_b,avaConv,d001,0.03765004112424628
DE11,openspace,openspace_b,avaConv,d002,0.00742536120121148
DE11,openspace,openspace_b,avaConv,d003,0.032343245130994826
DE11,openspace,openspace_b,avaConv,d004,0.022312446818076714
DE11,openspace,openspace_b,avaConv,d005,0.025085311356405238
DE11,openspace,openspace_b,avaConv,d006,0.03137818854203567
DE11,openspace,openspace_b,avaConv,d007,0.014833360471810554
DE11,openspace,openspace_b,avaConv,d008,0.06857972560401178
